,Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,Component 3,Role 3,Mole Fraction 3,Exact Amount 3,OsmoticCoefficient Value (),OsmoticCoefficient Uncertainty (),Density Value (g / ml),Density Uncertainty (g / ml),Source
3368,1547b26e6b83420b852675f6d1311b9e,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0014391517766593248,,O,Solvent,0.9985608482233407,,,,,,0.928,0.014,,,10.1021/je050348f
3369,468b407c3e9b4a5ebfa2cfea7a734a50,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0017982927167845774,,O,Solvent,0.9982017072832154,,,,,,0.916,0.014,,,10.1021/je050348f
3370,0d783366592f4d6a8b98c4139393c946,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0021571754135744814,,O,Solvent,0.9978428245864255,,,,,,0.904,0.0135,,,10.1021/je050348f
3371,d6bb8fe7f9e64ef7820d0178230d48c8,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.002515800145467017,,O,Solvent,0.9974841998545331,,,,,,0.894,0.0135,,,10.1021/je050348f
3372,048a17ac323b4066804f616242fb8136,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0026950158614792077,,O,Solvent,0.9973049841385209,,,,,,0.892,0.0135,,,10.1021/je050348f
3373,2099afeb13c9406a9250b530c732c569,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0028741671905000254,,O,Solvent,0.9971258328095,,,,,,0.885,0.0135,,,10.1021/je050348f
3374,ae7e31056f9f47d19e2af6dc2dbcc9d1,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0030532541672217968,,O,Solvent,0.9969467458327782,,,,,,0.882,0.0135,,,10.1021/je050348f
3375,4ac8aba88c8a496f8e834a92d1a77864,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.003590129330142445,,O,Solvent,0.9964098706698574,,,,,,0.86,0.013,,,10.1021/je050348f
3376,20e52d27cb9942fdbcf00e5028e0601d,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.003947724978833305,,O,Solvent,0.9960522750211668,,,,,,0.869,0.013,,,10.1021/je050348f
3377,7338943909ba4505b75522c997aade22,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.005375544545145161,,O,Solvent,0.9946244554548549,,,,,,0.831,0.013,,,10.1021/je050348f
3378,82eeb7073a86481e86effef73cfe4db4,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.006265854905642904,,O,Solvent,0.9937341450943571,,,,,,0.8,0.0125,,,10.1021/je050348f
3379,dcc54638c10940d08494ebf12d4718ff,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.007154572818564323,,O,Solvent,0.9928454271814358,,,,,,0.755,0.012,,,10.1021/je050348f
3380,e62c4461b7304faea8492595e0bb2156,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.00804170255257266,,O,Solvent,0.9919582974474274,,,,,,0.75,0.012,,,10.1021/je050348f
3381,ce2022f664914933b8826f3200f315e8,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0089272483610882,,O,Solvent,0.9910727516389117,,,,,,0.739,0.012,,,10.1021/je050348f
3382,5e8257aeaeeb48a99ed1a6c145950d6f,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.010693605139514667,,O,Solvent,0.9893063948604852,,,,,,0.696,0.0115,,,10.1021/je050348f
3383,e37b9e39a0b34afdba443e3bb5208117,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.01245367687892073,,O,Solvent,0.9875463231210792,,,,,,0.676,0.0115,,,10.1021/je050348f
3384,ae3152e4e1d1409aaace5ab73f38df3c,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.014207497064808932,,O,Solvent,0.985792502935191,,,,,,0.674,0.0115,,,10.1021/je050348f
3385,6bf9449e579a4883ab8dde2ef62e8890,288.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.00017111629214414166,,O,Solvent,0.9998288837078557,,,,,,,,0.9995020000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3386,275bdde146cc468a9b013fe1e525741c,288.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.00024836961508335244,,O,Solvent,0.9997516303849167,,,,,,,,0.9996840000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3387,2b24a5fbe1a6404484d9b8c9e94087a8,288.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0002975246051415054,,O,Solvent,0.9997024753948585,,,,,,,,0.9997990000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3388,d0e34b452039432aa4cfdcdf2c0431c3,288.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0003923998717204834,,O,Solvent,0.9996076001282794,,,,,,,,1.0000210000000003,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3389,449b1fe84f72490da2da6cae4df0b960,288.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.00047087889105144296,,O,Solvent,0.9995291211089485,,,,,,,,1.0002030000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3390,1690ab3b14c841a6a5a57a557f2f0143,288.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0005592430354712275,,O,Solvent,0.9994407569645288,,,,,,,,1.0004130000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3391,fe929bede25f44cb85210def68f50ee3,288.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.000600990108599932,,O,Solvent,0.9993990098914,,,,,,,,1.0005060000000001,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3392,775edde76da945b989b8940bf05fa666,288.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0006875321975791036,,O,Solvent,0.999312467802421,,,,,,,,1.0007100000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3393,c0351e14ebf74c699cedbe39b633c639,288.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0007308875667886962,,O,Solvent,0.9992691124332113,,,,,,,,1.000814,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3394,d116a02d2b704ab5afb5823ace8a4afb,288.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0007798152490027642,,O,Solvent,0.9992201847509972,,,,,,,,1.0009170000000003,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3395,b5cd7014dbdf437f946256ede0ca5c03,288.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0008305366845153295,,O,Solvent,0.9991694633154846,,,,,,,,1.0010270000000003,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3396,91c7e4d424e14a8c880c3b94dd94eb8b,288.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0009925589661412607,,O,Solvent,0.9990074410338589,,,,,,,,1.0013450000000004,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3397,4c0e68fc8d2f49bda88dc0dc50458efe,288.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0011509339473504772,,O,Solvent,0.9988490660526496,,,,,,,,1.001656,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3398,5f5f73ee202a494089c1c1987325fdc9,288.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0014059181813221992,,O,Solvent,0.9985940818186777,,,,,,,,1.0021500000000003,5.450000000000001e-05,10.1016/j.jct.2016.06.034
3399,3f2f1f652bb744fb82b330af12782c4b,288.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.00219287012662468,,O,Solvent,0.9978071298733754,,,,,,,,1.0036460000000003,5.5000000000000016e-05,10.1016/j.jct.2016.06.034
3400,c1f0d2633d554d48a4c91f4f2fe1b9d0,288.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.003099627206418389,,O,Solvent,0.9969003727935816,,,,,,,,1.0053340000000002,5.5500000000000014e-05,10.1016/j.jct.2016.06.034
3401,805565caa5ab4a4c98e5c2c382cd6e9e,288.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.00403243752681535,,O,Solvent,0.9959675624731847,,,,,,,,1.0070270000000003,5.600000000000001e-05,10.1016/j.jct.2016.06.034
3402,fbc398916ddd4100af48bf8c45b7f061,288.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0045527281709967305,,O,Solvent,0.9954472718290033,,,,,,,,1.0079510000000003,5.650000000000002e-05,10.1016/j.jct.2016.06.034
3403,9751bc21da774f89ae65cd30326013a8,293.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.00017111629214414166,,O,Solvent,0.9998288837078557,,,,,,,,0.9985890000000003,5.5000000000000016e-05,10.1016/j.jct.2016.06.034
3404,7e3e86e4e86c4a589850cfd78a53efd1,293.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.00024836961508335244,,O,Solvent,0.9997516303849167,,,,,,,,0.9987660000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3405,0d792780c5ad4853a9b848603ff45183,293.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0002975246051415054,,O,Solvent,0.9997024753948585,,,,,,,,0.9988760000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3406,b1bbfe8002574458982f2c8718af444f,293.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0003923998717204834,,O,Solvent,0.9996076001282794,,,,,,,,0.9990900000000003,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3407,ee37a48d077943ffa897f05f28961807,293.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.00047087889105144296,,O,Solvent,0.9995291211089485,,,,,,,,0.9992680000000003,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3408,cf45076a7222470b9d835239f548c3c2,293.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0005592430354712275,,O,Solvent,0.9994407569645288,,,,,,,,0.9994670000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3409,58aaaeb4d32d486098331af59c7d6e2b,293.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.000600990108599932,,O,Solvent,0.9993990098914,,,,,,,,0.9995590000000002,5.450000000000001e-05,10.1016/j.jct.2016.06.034
3410,a56aa6c6478c42acb715e4ebfce749eb,293.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0006875321975791036,,O,Solvent,0.999312467802421,,,,,,,,0.9997550000000003,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3411,02eb62a51f90496c8c2572ccd0e817a2,293.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0007308875667886962,,O,Solvent,0.9992691124332113,,,,,,,,0.9998530000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3412,8a3f0cf9a8034e548bed63d0a0394ab5,293.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0007798152490027642,,O,Solvent,0.9992201847509972,,,,,,,,0.9999540000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3413,06f923ffa0cd439ca8a020aabdb09481,293.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0008305366845153295,,O,Solvent,0.9991694633154846,,,,,,,,1.0000590000000003,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3414,94a74e441858416c851da73f6e3cb763,293.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0009925589661412607,,O,Solvent,0.9990074410338589,,,,,,,,1.0003670000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3415,a951860330b844a2b90d07c847d0ec82,293.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0011509339473504772,,O,Solvent,0.9988490660526496,,,,,,,,1.0006680000000003,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3416,438a292be99443cd921b80d7944ac1e4,293.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0014059181813221992,,O,Solvent,0.9985940818186777,,,,,,,,1.0011470000000002,5.450000000000001e-05,10.1016/j.jct.2016.06.034
3417,9710ace12e724ac083646082d0934585,293.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.00219287012662468,,O,Solvent,0.9978071298733754,,,,,,,,1.0026030000000001,5.450000000000001e-05,10.1016/j.jct.2016.06.034
3418,da31faa233b9469fa0752fea6b176dd0,293.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.003099627206418389,,O,Solvent,0.9969003727935816,,,,,,,,1.0042440000000004,5.5500000000000014e-05,10.1016/j.jct.2016.06.034
3419,43517a1e4dc64a21b3897c1e7edce9ce,293.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.00403243752681535,,O,Solvent,0.9959675624731847,,,,,,,,1.0058890000000003,5.600000000000001e-05,10.1016/j.jct.2016.06.034
3420,3f53667270614fa4aa75ccf2126eb9df,293.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0045527281709967305,,O,Solvent,0.9954472718290033,,,,,,,,1.0067900000000003,5.650000000000002e-05,10.1016/j.jct.2016.06.034
3421,fb0af715595845779dbf40258a142f49,298.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.00017111629214414166,,O,Solvent,0.9998288837078557,,,,,,,,0.9974160000000003,5.5000000000000016e-05,10.1016/j.jct.2016.06.034
3422,9c9ad9c6a7c145e89f5903010b54167d,298.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.00024836961508335244,,O,Solvent,0.9997516303849167,,,,,,,,0.9975870000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3423,bb928db580af4c36a514c01ebfd80c09,298.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0002975246051415054,,O,Solvent,0.9997024753948585,,,,,,,,0.9976930000000003,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3424,338ccda411d04096bc18ee797c450c9c,298.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0003923998717204834,,O,Solvent,0.9996076001282794,,,,,,,,0.9978990000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3425,1d7cc0736d944e6188e5c3b95c3fb446,298.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.00047087889105144296,,O,Solvent,0.9995291211089485,,,,,,,,0.9980700000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3426,1dbe16a58abd4dae86ab014c746f8444,298.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0005592430354712275,,O,Solvent,0.9994407569645288,,,,,,,,0.9982630000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3427,2b7dbbb49bd34d68a2fba2a4b0c9c6e3,298.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.000600990108599932,,O,Solvent,0.9993990098914,,,,,,,,0.9983530000000002,5.450000000000001e-05,10.1016/j.jct.2016.06.034
3428,e32c82d43f2f4c4d8113ba286c6d91a4,298.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0006875321975791036,,O,Solvent,0.999312467802421,,,,,,,,0.9985400000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3429,1ee88774174a48b29d996ebfb920a053,298.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0007308875667886962,,O,Solvent,0.9992691124332113,,,,,,,,0.9986360000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3430,57bf010249d14c5caff5301205548dba,298.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0007798152490027642,,O,Solvent,0.9992201847509972,,,,,,,,0.9987320000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3431,513ed065b516409b82f90620c3608095,298.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0008305366845153295,,O,Solvent,0.9991694633154846,,,,,,,,0.9988290000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3432,9eed317866984dc3984b79e5b66c6750,298.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0009925589661412607,,O,Solvent,0.9990074410338589,,,,,,,,0.9991360000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3433,7c2321d8f73c4c1fa5a64d6a18748dc9,298.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0011509339473504772,,O,Solvent,0.9988490660526496,,,,,,,,0.9994290000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3434,f41371820dde44bda4d2a8f9449d15b0,298.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0014059181813221992,,O,Solvent,0.9985940818186777,,,,,,,,0.9998950000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3435,b5eeb2542e8344479fb2bdc493d0784a,298.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.00219287012662468,,O,Solvent,0.9978071298733754,,,,,,,,1.0013120000000002,5.450000000000001e-05,10.1016/j.jct.2016.06.034
3436,abac912ea9934360a40bb1e4d6c38c29,298.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.003099627206418389,,O,Solvent,0.9969003727935816,,,,,,,,1.0029100000000002,5.5000000000000016e-05,10.1016/j.jct.2016.06.034
3437,fd8ec1b5ffcf490f9d7f280b051f190d,298.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.00403243752681535,,O,Solvent,0.9959675624731847,,,,,,,,1.0045100000000002,5.600000000000001e-05,10.1016/j.jct.2016.06.034
3438,a4b9f8d517b04c1aab000068504006e3,298.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0045527281709967305,,O,Solvent,0.9954472718290033,,,,,,,,1.0053870000000003,5.600000000000001e-05,10.1016/j.jct.2016.06.034
3439,6bfae7d304f04be8853eace1ab85db73,303.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.00017111629214414166,,O,Solvent,0.9998288837078557,,,,,,,,0.9960050000000003,5.5000000000000016e-05,10.1016/j.jct.2016.06.034
3440,8740c3df636646b38db2cdf917e5ad2f,303.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.00024836961508335244,,O,Solvent,0.9997516303849167,,,,,,,,0.9961690000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3441,17b4dceb9d414dfcb98816c89b98badb,303.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0002975246051415054,,O,Solvent,0.9997024753948585,,,,,,,,0.9962730000000003,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3442,e7a20d59d9e1441cbc58340c4b18f9de,303.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0003923998717204834,,O,Solvent,0.9996076001282794,,,,,,,,0.9964750000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3443,71b6f73e7b9f4aa298626b3bd4ad850a,303.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.00047087889105144296,,O,Solvent,0.9995291211089485,,,,,,,,0.9966390000000003,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3444,332c62ad96f041bb9eab42d5f26a3b3d,303.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0005592430354712275,,O,Solvent,0.9994407569645288,,,,,,,,0.9968250000000003,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3445,d3e6af81424f45d793a48686b5fb0a8b,303.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.000600990108599932,,O,Solvent,0.9993990098914,,,,,,,,0.9969120000000002,5.450000000000001e-05,10.1016/j.jct.2016.06.034
3446,f0a9f9e4c4a74fc8b403c45da481497c,303.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0006875321975791036,,O,Solvent,0.999312467802421,,,,,,,,0.9970920000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3447,512d6ecf66dd4a17a6f4bdf07ea8de94,303.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0007308875667886962,,O,Solvent,0.9992691124332113,,,,,,,,0.9971860000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3448,27ba10ff2f624a2a818d0a00396facd1,303.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0007798152490027642,,O,Solvent,0.9992201847509972,,,,,,,,0.9972760000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3449,4e6862a68b724b49b6deb0db0dc2eab7,303.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0008305366845153295,,O,Solvent,0.9991694633154846,,,,,,,,0.9973770000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3450,84373460cbae4307bcd076e2f429af31,303.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0009925589661412607,,O,Solvent,0.9990074410338589,,,,,,,,0.9976720000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3451,aa5a88bd13204ba0b2352ee6c9a8201e,303.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0011509339473504772,,O,Solvent,0.9988490660526496,,,,,,,,0.9979570000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3452,206a16832efb413daddf918bc4b9d64a,303.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0014059181813221992,,O,Solvent,0.9985940818186777,,,,,,,,0.9984130000000002,5.450000000000001e-05,10.1016/j.jct.2016.06.034
3453,77589f526ef74dd7b23436dcbbe456ef,303.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.00219287012662468,,O,Solvent,0.9978071298733754,,,,,,,,0.9997920000000002,5.450000000000001e-05,10.1016/j.jct.2016.06.034
3454,784bb5279b214479afd118bfd2f588b6,303.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.003099627206418389,,O,Solvent,0.9969003727935816,,,,,,,,1.0013510000000003,5.5000000000000016e-05,10.1016/j.jct.2016.06.034
3455,07a42d31cdef4c87b6def5c5cebbfb1b,303.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.00403243752681535,,O,Solvent,0.9959675624731847,,,,,,,,1.0029130000000002,5.5500000000000014e-05,10.1016/j.jct.2016.06.034
3456,9f791bf34644499c8dcf35c3cecbc683,303.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0045527281709967305,,O,Solvent,0.9954472718290033,,,,,,,,1.0037670000000003,5.600000000000001e-05,10.1016/j.jct.2016.06.034
3457,1218d3dcbb9f4aa6b5384ebed3028eb3,308.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.00017111629214414166,,O,Solvent,0.9998288837078557,,,,,,,,0.9943770000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3458,c9ce195fb4eb4de2ae2f76255549a970,308.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.00024836961508335244,,O,Solvent,0.9997516303849167,,,,,,,,0.9945360000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3459,da9ef124678b4481aea80c5855f65da1,308.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0002975246051415054,,O,Solvent,0.9997024753948585,,,,,,,,0.9946380000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3460,97293835bdf04ee8aec960a6576f1e28,308.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0003923998717204834,,O,Solvent,0.9996076001282794,,,,,,,,0.9948310000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3461,ddbacfc3968c45eeaf783f587e29f5e3,308.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.00047087889105144296,,O,Solvent,0.9995291211089485,,,,,,,,0.9949930000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3462,7b7b9513b55d48adb5ada3185da09382,308.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0005592430354712275,,O,Solvent,0.9994407569645288,,,,,,,,0.9951700000000002,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3463,c8bfcc3a3fd5428088462f01d0b7afb8,308.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.000600990108599932,,O,Solvent,0.9993990098914,,,,,,,,0.9952530000000003,5.400000000000001e-05,10.1016/j.jct.2016.06.034
3464,133796f7d0684639849a15ba3d728e51,308.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0006875321975791036,,O,Solvent,0.999312467802421,,,,,,,,0.9954280000000002,5.450000000000001e-05,10.1016/j.jct.2016.06.034
3465,5a08e933ea704ca5999d22cca1f3634b,308.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0007308875667886962,,O,Solvent,0.9992691124332113,,,,,,,,0.9955200000000002,5.450000000000001e-05,10.1016/j.jct.2016.06.034
