Id,Temperature (K),Pressure (kPa),N Components,Component 1,IUPAC1,Role 1,Mole Fraction 1,Component 2,IUPAC2,Role 2,Mole Fraction 2,Component 3,IUPAC3,Role 3,Mole Fraction 3,OsmoticCoefficient Value (),OsmoticCoefficient Uncertainty (),Source
32dfec3d0a7b4ae0a00c4aaf0e6963a2,318.15,101.0,2,O,oxidane,Solvent,0.9980976047273286,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazol-3-ium;tetrafluoroborate,Solvent,0.0019023952726714,,,,,0.887,0.003,10.1016/j.fluid.2009.02.007
5e7be3ca5285434b8c4be911e8464938,318.15,101.0,2,O,oxidane,Solvent,0.9970738909627168,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazol-3-ium;tetrafluoroborate,Solvent,0.0029261090372833,,,,,0.826,0.0045,10.1016/j.fluid.2009.02.007
596aa7130e4943479fcf617419ecae62,318.15,101.0,2,O,oxidane,Solvent,0.9962167371357904,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazol-3-ium;tetrafluoroborate,Solvent,0.0037832628642096,,,,,0.802,0.005,10.1016/j.fluid.2009.02.007
1ce35adea7d649e28f36a37e0aa017f2,318.15,101.0,2,O,oxidane,Solvent,0.9951683285756728,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazol-3-ium;tetrafluoroborate,Solvent,0.0048316714243272,,,,,0.766,0.006,10.1016/j.fluid.2009.02.007
b8524e2834b4444b976927fa3f939cc8,318.15,101.0,2,O,oxidane,Solvent,0.9941185635453532,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazol-3-ium;tetrafluoroborate,Solvent,0.0058814364546465,,,,,0.748,0.0065,10.1016/j.fluid.2009.02.007
978eaffb62c548998da4555e4c1753ac,318.15,101.0,2,O,oxidane,Solvent,0.9923005415938858,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazol-3-ium;tetrafluoroborate,Solvent,0.0076994584061141,,,,,0.693,0.0075,10.1016/j.fluid.2009.02.007
73ad4beda4554c449752273e67c6af8e,318.15,101.0,2,O,oxidane,Solvent,0.9904891570204684,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazol-3-ium;tetrafluoroborate,Solvent,0.0095108429795315,,,,,0.673,0.008,10.1016/j.fluid.2009.02.007
ebf7f075df9c4e1ba93e6034cfaf8091,318.15,101.0,2,O,oxidane,Solvent,0.9886456332339408,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazol-3-ium;tetrafluoroborate,Solvent,0.0113543667660589,,,,,0.634,0.009,10.1016/j.fluid.2009.02.007
574205fbed4349739ed57a69982ffca4,318.15,101.0,2,O,oxidane,Solvent,0.9871371256319522,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazol-3-ium;tetrafluoroborate,Solvent,0.0128628743680477,,,,,0.61,0.01,10.1016/j.fluid.2009.02.007
f1661814be6544389a6119f662851b2e,318.15,101.0,2,O,oxidane,Solvent,0.9834834913208093,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazol-3-ium;tetrafluoroborate,Solvent,0.0165165086791906,,,,,0.564,0.011,10.1016/j.fluid.2009.02.007
3617ce9816e84251964ad85c51646477,318.15,101.0,2,O,oxidane,Solvent,0.9772484795729518,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazol-3-ium;tetrafluoroborate,Solvent,0.0227515204270482,,,,,0.508,0.0125,10.1016/j.fluid.2009.02.007
33803da73db14c54a1716ab2d8adc2bd,318.15,101.0,2,O,oxidane,Solvent,0.9641176079283,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazol-3-ium;tetrafluoroborate,Solvent,0.0358823920716999,,,,,0.412,0.0145,10.1016/j.fluid.2009.02.007
57146db27a214fdc983c7e3ce374808a,328.15,101.0,2,O,oxidane,Solvent,0.9997838628374468,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazol-3-ium;tetrafluoroborate,Solvent,0.0002161371625531,,,,,0.994,0.0005,10.1016/j.fluid.2009.02.007
07f270cc494a42e88d42bca611cec667,328.15,101.0,2,O,oxidane,Solvent,0.9995984196065388,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazol-3-ium;tetrafluoroborate,Solvent,0.0004015803934611,,,,,0.978,0.0005,10.1016/j.fluid.2009.02.007
782172c9485346a991884762037376d9,328.15,101.0,2,O,oxidane,Solvent,0.9993356761641669,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazol-3-ium;tetrafluoroborate,Solvent,0.000664323835833,,,,,0.965,0.001,10.1016/j.fluid.2009.02.007
818d676c45f64aa3afffc08c0aee7609,328.15,101.0,2,O,oxidane,Solvent,0.9991899671055068,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazol-3-ium;tetrafluoroborate,Solvent,0.000810032894493,,,,,0.959,0.001,10.1016/j.fluid.2009.02.007
b721b8e4a631434d855d7975ba69aeab,328.15,101.0,2,O,oxidane,Solvent,0.9988267789400356,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazol-3-ium;tetrafluoroborate,Solvent,0.0011732210599643,,,,,0.92,0.002,10.1016/j.fluid.2009.02.007
ce14806bfc9d42c1a4b2b2b7e487c1c6,328.15,101.0,2,O,oxidane,Solvent,0.998462058705198,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazol-3-ium;tetrafluoroborate,Solvent,0.001537941294802,,,,,0.9,0.0025,10.1016/j.fluid.2009.02.007
f63800732b9f494bb116d513187b68dc,328.15,101.0,2,O,oxidane,Solvent,0.9980976047273286,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazol-3-ium;tetrafluoroborate,Solvent,0.0019023952726714,,,,,0.883,0.003,10.1016/j.fluid.2009.02.007
cf767e1284464d24ab6f3ac6fe20593f,328.15,101.0,2,O,oxidane,Solvent,0.9970738909627168,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazol-3-ium;tetrafluoroborate,Solvent,0.0029261090372833,,,,,0.839,0.004,10.1016/j.fluid.2009.02.007
da1f394976364da9bdbd91853a61c917,328.15,101.0,2,O,oxidane,Solvent,0.9962167371357904,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazol-3-ium;tetrafluoroborate,Solvent,0.0037832628642096,,,,,0.797,0.005,10.1016/j.fluid.2009.02.007
d38cb87150f348b2b99cc2356dc1f09d,328.15,101.0,2,O,oxidane,Solvent,0.9951683285756728,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazol-3-ium;tetrafluoroborate,Solvent,0.0048316714243272,,,,,0.772,0.0055,10.1016/j.fluid.2009.02.007
5eec2091ff22470484d3b9f4f1c9c1c5,328.15,101.0,2,O,oxidane,Solvent,0.9941185635453532,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazol-3-ium;tetrafluoroborate,Solvent,0.0058814364546465,,,,,0.761,0.006,10.1016/j.fluid.2009.02.007
f2af16134be646f88bbc88dc7d1f0822,328.15,101.0,2,O,oxidane,Solvent,0.9923005415938858,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazol-3-ium;tetrafluoroborate,Solvent,0.0076994584061141,,,,,0.726,0.007,10.1016/j.fluid.2009.02.007
d44ad971993840c985626d9653a1692b,328.15,101.0,2,O,oxidane,Solvent,0.9904891570204684,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazol-3-ium;tetrafluoroborate,Solvent,0.0095108429795315,,,,,0.685,0.008,10.1016/j.fluid.2009.02.007
2c07b4b563cf46ffa4d52ddf5f777914,328.15,101.0,2,O,oxidane,Solvent,0.9886456332339408,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazol-3-ium;tetrafluoroborate,Solvent,0.0113543667660589,,,,,0.647,0.009,10.1016/j.fluid.2009.02.007
8bfbad54b7124ffd8ac3935226f565de,328.15,101.0,2,O,oxidane,Solvent,0.9871371256319522,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazol-3-ium;tetrafluoroborate,Solvent,0.0128628743680477,,,,,0.632,0.009,10.1016/j.fluid.2009.02.007
376935aff52e4ee5bb9adba7e744b1a1,328.15,101.0,2,O,oxidane,Solvent,0.9834834913208093,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazol-3-ium;tetrafluoroborate,Solvent,0.0165165086791906,,,,,0.589,0.0105,10.1016/j.fluid.2009.02.007
7b55b78805164e4585551a7e54ddafe7,328.15,101.0,2,O,oxidane,Solvent,0.9772484795729518,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazol-3-ium;tetrafluoroborate,Solvent,0.0227515204270482,,,,,0.517,0.012,10.1016/j.fluid.2009.02.007
d151d04ef56e404ca742628436526593,328.15,101.0,2,O,oxidane,Solvent,0.9641176079283,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazol-3-ium;tetrafluoroborate,Solvent,0.0358823920716999,,,,,0.415,0.0145,10.1016/j.fluid.2009.02.007
18d15a1fccba404f851408becf34fa74,298.15,101.0,2,O,oxidane,Solvent,0.9998450922137936,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0001549077862064,,,,,0.973,0.0005,10.1016/j.fluid.2009.02.007
e8f0dd709a3f4417adf282e4d0e06ac3,298.15,101.0,2,O,oxidane,Solvent,0.9996668275469944,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0003331724530056,,,,,0.957,0.001,10.1016/j.fluid.2009.02.007
41a5d52089f54f6a8e7b094b1259b32b,298.15,101.0,2,O,oxidane,Solvent,0.9994886264352936,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0005113735647064,,,,,0.937,0.0015,10.1016/j.fluid.2009.02.007
07d3ef8d8ccb48e9ad7caed6b1a7ab2a,298.15,101.0,2,O,oxidane,Solvent,0.9993230823457304,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0006769176542696,,,,,0.921,0.002,10.1016/j.fluid.2009.02.007
12481c284d834d4bb20c0fad70f3f713,298.15,101.0,2,O,oxidane,Solvent,0.9989741799197778,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0010258200802221,,,,,0.871,0.003,10.1016/j.fluid.2009.02.007
2232d1d2e7194fc5bec607a4ef53eb65,298.15,101.0,2,O,oxidane,Solvent,0.9986524705187628,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.001347529481237,,,,,0.852,0.0035,10.1016/j.fluid.2009.02.007
40f3ae1d0c9d449e95bd882b938ee6d5,298.15,101.0,2,O,oxidane,Solvent,0.9983130133425152,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0016869866574847,,,,,0.83,0.0045,10.1016/j.fluid.2009.02.007
8c1b624b6e1a47bb924b38aceb94025d,298.15,101.0,2,O,oxidane,Solvent,0.9977190699212064,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0022809300787935,,,,,0.815,0.0045,10.1016/j.fluid.2009.02.007
b5e9f68f6b9742d9854fa2e473af54bd,298.15,101.0,2,O,oxidane,Solvent,0.9969395836917468,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0030604163082532,,,,,0.782,0.0055,10.1016/j.fluid.2009.02.007
0dc8a9e45e9e4f3b87f0ba4f80b8afec,298.15,101.0,2,O,oxidane,Solvent,0.99625428501465,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.00374571498535,,,,,0.774,0.0055,10.1016/j.fluid.2009.02.007
5360f2a1b8e94b7d933f519cc5cbf2cf,298.15,101.0,2,O,oxidane,Solvent,0.9952521914268586,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0047478085731414,,,,,0.754,0.006,10.1016/j.fluid.2009.02.007
3e8459eecfd84748be580367299632c2,298.15,101.0,2,O,oxidane,Solvent,0.9941328069775864,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0058671930224133,,,,,0.751,0.006,10.1016/j.fluid.2009.02.007
b86c9a2f15bc4790a035a39d304c352d,298.15,101.0,2,O,oxidane,Solvent,0.9924282786587074,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0075717213412927,,,,,0.736,0.0065,10.1016/j.fluid.2009.02.007
7556caa41afd47579c32d83be32ad2a6,298.15,101.0,2,O,oxidane,Solvent,0.990885219015825,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0091147809841748,,,,,0.724,0.007,10.1016/j.fluid.2009.02.007
6a9834397f0848a888dbf92a4ea7ce34,298.15,101.0,2,O,oxidane,Solvent,0.9875832202480272,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0124167797519726,,,,,0.712,0.007,10.1016/j.fluid.2009.02.007
6562fabcf3ec4f9c9dc11e1919de6207,298.15,101.0,2,O,oxidane,Solvent,0.9841862261523382,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0158137738476617,,,,,0.706,0.0075,10.1016/j.fluid.2009.02.007
c5d2d9da9adf42929d0e25735dc29954,298.15,101.0,2,O,oxidane,Solvent,0.9802253649741516,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0197746350258486,,,,,0.697,0.0075,10.1016/j.fluid.2009.02.007
7068e9655866443d91a0a9eca75a4a4b,298.15,101.0,2,O,oxidane,Solvent,0.9718792456227444,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0281207543772554,,,,,0.696,0.0075,10.1016/j.fluid.2009.02.007
948a79a331894e20b8f72dbcd1d10f5a,298.15,101.0,2,O,oxidane,Solvent,0.9670907288830296,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0329092711169704,,,,,0.694,0.0075,10.1016/j.fluid.2009.02.007
47a74fed42404cd8b7cbe5f68a2b1632,298.15,101.0,2,O,oxidane,Solvent,0.9525887658822758,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0474112341177242,,,,,0.733,0.0065,10.1016/j.fluid.2009.02.007
00fb9eaa766d48a98aeeb7e4332a90b2,308.15,101.0,2,O,oxidane,Solvent,0.9998450922137936,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0001549077862064,,,,,0.981,0.0005,10.1016/j.fluid.2009.02.007
b0d6994b05594742ae537398c148c407,308.15,101.0,2,O,oxidane,Solvent,0.9996668275469944,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0003331724530056,,,,,0.943,0.0015,10.1016/j.fluid.2009.02.007
5e73693739424c6dbd21667492224568,308.15,101.0,2,O,oxidane,Solvent,0.9994886264352936,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0005113735647064,,,,,0.921,0.002,10.1016/j.fluid.2009.02.007
8ef02c416a564c20b3d2987bec14c207,308.15,101.0,2,O,oxidane,Solvent,0.9993230823457304,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0006769176542696,,,,,0.917,0.002,10.1016/j.fluid.2009.02.007
80720a420ff647f49c28d4a811999766,308.15,101.0,2,O,oxidane,Solvent,0.9989741799197778,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0010258200802221,,,,,0.862,0.0035,10.1016/j.fluid.2009.02.007
659ebdd9b5354ae0a6d7796b7798afbd,308.15,101.0,2,O,oxidane,Solvent,0.9986524705187628,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.001347529481237,,,,,0.862,0.0035,10.1016/j.fluid.2009.02.007
7b7a777795c74dd9977b7ef699d66824,308.15,101.0,2,O,oxidane,Solvent,0.9983130133425152,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0016869866574847,,,,,0.838,0.004,10.1016/j.fluid.2009.02.007
9038e9966b1147d89202e5f68949da34,308.15,101.0,2,O,oxidane,Solvent,0.9977190699212064,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0022809300787935,,,,,0.817,0.0046,10.1016/j.fluid.2009.02.007
f0e62f01817d4d848fb247b3d582dfec,308.15,101.0,2,O,oxidane,Solvent,0.9969395836917468,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0030604163082532,,,,,0.797,0.005,10.1016/j.fluid.2009.02.007
6113429ec9b848dea45992a825481e37,308.15,101.0,2,O,oxidane,Solvent,0.99625428501465,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.00374571498535,,,,,0.779,0.0055,10.1016/j.fluid.2009.02.007
b9f6652d8e8e432cafab6bc7b08868d6,308.15,101.0,2,O,oxidane,Solvent,0.9952521914268586,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0047478085731414,,,,,0.764,0.006,10.1016/j.fluid.2009.02.007
32ac764752bc4d2fa6bef24688a4826b,308.15,101.0,2,O,oxidane,Solvent,0.9941328069775864,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0058671930224133,,,,,0.766,0.006,10.1016/j.fluid.2009.02.007
7d946cf9792043d99c1cf5d7b2c3d6ee,308.15,101.0,2,O,oxidane,Solvent,0.9924282786587074,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0075717213412927,,,,,0.755,0.006,10.1016/j.fluid.2009.02.007
829e23f490484082bec07fcde2d6de0c,308.15,101.0,2,O,oxidane,Solvent,0.990885219015825,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0091147809841748,,,,,0.745,0.0065,10.1016/j.fluid.2009.02.007
7af0ceeac6794a9784c2101243694a34,308.15,101.0,2,O,oxidane,Solvent,0.9875832202480272,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0124167797519726,,,,,0.727,0.007,10.1016/j.fluid.2009.02.007
85c3c0a295ae47b084cd7b227fc94131,308.15,101.0,2,O,oxidane,Solvent,0.9841862261523382,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0158137738476617,,,,,0.721,0.007,10.1016/j.fluid.2009.02.007
fbc7c45f99314798b555ab95458554d9,308.15,101.0,2,O,oxidane,Solvent,0.9802253649741516,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0197746350258486,,,,,0.711,0.007,10.1016/j.fluid.2009.02.007
18bc305e77c94ee18e21f3aa413d8dbb,308.15,101.0,2,O,oxidane,Solvent,0.9718792456227444,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0281207543772554,,,,,0.707,0.0075,10.1016/j.fluid.2009.02.007
4e29a454f18e43648f3657f193f88ded,308.15,101.0,2,O,oxidane,Solvent,0.9670907288830296,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0329092711169704,,,,,0.707,0.0075,10.1016/j.fluid.2009.02.007
1761976754eb43d6aeb4695919bdb681,308.15,101.0,2,O,oxidane,Solvent,0.9525887658822758,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0474112341177242,,,,,0.747,0.0065,10.1016/j.fluid.2009.02.007
4c2fcc57d8524ff396cc736cc4112130,318.15,101.0,2,O,oxidane,Solvent,0.9998450922137936,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0001549077862064,,,,,1.019,0.0005,10.1016/j.fluid.2009.02.007
074e3a3cf55c434a990e217b8851c45e,318.15,101.0,2,O,oxidane,Solvent,0.9996668275469944,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0003331724530056,,,,,0.972,0.001,10.1016/j.fluid.2009.02.007
ac86e8763b16439a8ef17c3e80328b16,318.15,101.0,2,O,oxidane,Solvent,0.9994886264352936,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0005113735647064,,,,,0.934,0.0015,10.1016/j.fluid.2009.02.007
074232c95c0d4c68b3be6a7caaad06c6,318.15,101.0,2,O,oxidane,Solvent,0.9993230823457304,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0006769176542696,,,,,0.93,0.005,10.1016/j.fluid.2009.02.007
4753cd425ead4190a6b1a3a6dffe5ba4,318.15,101.0,2,O,oxidane,Solvent,0.9989741799197778,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0010258200802221,,,,,0.868,0.0035,10.1016/j.fluid.2009.02.007
b6aa2d9212784e8f83c5aca33c0d2e53,318.15,101.0,2,O,oxidane,Solvent,0.9986524705187628,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.001347529481237,,,,,0.859,0.0035,10.1016/j.fluid.2009.02.007
fce436a5da624160a9094f07c8c59b19,318.15,101.0,2,O,oxidane,Solvent,0.9983130133425152,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0016869866574847,,,,,0.845,0.004,10.1016/j.fluid.2009.02.007
c4701ea2dc0a4d3a8430696e214e4921,318.15,101.0,2,O,oxidane,Solvent,0.9977190699212064,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0022809300787935,,,,,0.831,0.004,10.1016/j.fluid.2009.02.007
b5f1a2f278ae478ba64f718b27fdfc0c,318.15,101.0,2,O,oxidane,Solvent,0.9969395836917468,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0030604163082532,,,,,0.813,0.0045,10.1016/j.fluid.2009.02.007
72df811e01d146e394df3b0130d58109,318.15,101.0,2,O,oxidane,Solvent,0.99625428501465,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.00374571498535,,,,,0.797,0.005,10.1016/j.fluid.2009.02.007
66ee26b957044013bd3091391fd3f619,318.15,101.0,2,O,oxidane,Solvent,0.9952521914268586,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0047478085731414,,,,,0.797,0.005,10.1016/j.fluid.2009.02.007
d33e039931a44044afec20841db17e5d,318.15,101.0,2,O,oxidane,Solvent,0.9941328069775864,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0058671930224133,,,,,0.793,0.005,10.1016/j.fluid.2009.02.007
34ca933099c14bd6b0c79ac6872e5b26,318.15,101.0,2,O,oxidane,Solvent,0.9924282786587074,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0075717213412927,,,,,0.776,0.0055,10.1016/j.fluid.2009.02.007
cfc0529e1c70424d81bbca703d74e892,318.15,101.0,2,O,oxidane,Solvent,0.990885219015825,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0091147809841748,,,,,0.772,0.0055,10.1016/j.fluid.2009.02.007
4024183f00f54e448d7df9f546bf5e23,318.15,101.0,2,O,oxidane,Solvent,0.9875832202480272,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0124167797519726,,,,,0.742,0.0065,10.1016/j.fluid.2009.02.007
fe1d053f819948cdb9cfc3fbc5019d40,318.15,101.0,2,O,oxidane,Solvent,0.9841862261523382,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0158137738476617,,,,,0.73,0.007,10.1016/j.fluid.2009.02.007
1b503a335cd44139abfb006356819f62,318.15,101.0,2,O,oxidane,Solvent,0.9802253649741516,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0197746350258486,,,,,0.717,0.007,10.1016/j.fluid.2009.02.007
79b8aae6663a4f65be25a4bf19d94fa9,318.15,101.0,2,O,oxidane,Solvent,0.9718792456227444,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,1-ethyl-3-methylimidazol-3-ium;ethyl sulfate,Solvent,0.0281207543772554,,,,,0.715,0.007,10.1016/j.fluid.2009.02.007
