Id,Temperature (K),Pressure (kPa),N Components,Component 1,Role 1,Mole Fraction 1,Component 2,Role 2,Mole Fraction 2,OsmoticCoefficient Value (),OsmoticCoefficient Uncertainty (),Source
a0c6f4c1f34d45dd98734a5dbe6a3014,298.15,101.0,2,NCCCC(=O)O,Solvent,0.0167220823280677,O,Solvent,0.9832779176719322,1.0041,0.0001,10.1016/j.fluid.2014.02.004
6be991a4386f42bb883e54f5e7d4b5ce,298.15,101.0,2,NCCCC(=O)O,Solvent,0.0246404011220376,O,Solvent,0.9753595988779624,1.0255,0.00065,10.1016/j.fluid.2014.02.004
817dd4451d7748508a1783cea51af543,298.15,101.0,2,NCCCCC(=O)O,Solvent,0.0025408942231011,O,Solvent,0.9974591057768988,0.987,0.00035,10.1016/j.fluid.2014.02.004
0f8b5f6fdf4f4d1ca0e3b452d10e3a3e,298.15,101.0,2,NCCCCC(=O)O,Solvent,0.0044711393997384,O,Solvent,0.9955288606002616,0.9848,0.0004,10.1016/j.fluid.2014.02.004
74971bd77831418bb7d96fd24408f918,298.15,101.0,2,NCCCCC(=O)O,Solvent,0.0060202885325381,O,Solvent,0.993979711467462,0.9845,0.0004,10.1016/j.fluid.2014.02.004
5e61fdfbd6dd4eaba51533a7e579253e,298.15,101.0,2,NCCCCC(=O)O,Solvent,0.0080966524063837,O,Solvent,0.9919033475936164,0.9858,0.00035,10.1016/j.fluid.2014.02.004
97d58c5261134b828ae571878d3e4079,298.15,101.0,2,NCCCCC(=O)O,Solvent,0.0110108809133183,O,Solvent,0.9889891190866816,0.9849,0.0004,10.1016/j.fluid.2014.02.004
ae646a7d72d94fb8be88cc98193570b3,298.15,101.0,2,NCCCCC(=O)O,Solvent,0.01216193861318,O,Solvent,0.98783806138682,0.9874,0.0003,10.1016/j.fluid.2014.02.004
1cab7bcce74f4638a24c11fec57db97f,298.15,101.0,2,NCCCCC(=O)O,Solvent,0.0167586584611072,O,Solvent,0.9832413415388926,1.0019,5e-05,10.1016/j.fluid.2014.02.004
a82d34d385c248c8bc5a0cee6bb5b868,298.15,101.0,2,NCCCCC(=O)O,Solvent,0.0245547013308666,O,Solvent,0.9754452986691332,1.0291,0.00075,10.1016/j.fluid.2014.02.004
