Id,Temperature (K),Pressure (kPa),N Components,Component 1,Role 1,Mole Fraction 1,Component 2,Role 2,Mole Fraction 2,OsmoticCoefficient Value (),OsmoticCoefficient Uncertainty (),Source
daca81ea14be4c509ee8c2a15c072713,298.15,101.0,2,N.N.O=S(=O)(O)O,Solvent,0.0512747768294498,O,Solvent,0.9487252231705502,0.627,0.0085,10.1016/j.jct.2013.08.018
e41094059c3f44cfa12d3f4242b97e4c,298.15,101.0,2,N.N.O=S(=O)(O)O,Solvent,0.0512747768294498,O,Solvent,0.9487252231705502,0.625,0.0085,10.1016/j.jct.2013.08.018
2516c9423f4e4fcc8f9a95f9f43112f4,298.15,101.0,2,N.N.O=S(=O)(O)O,Solvent,0.0176965155328884,O,Solvent,0.9823034844671116,0.641,0.008,10.1016/j.jct.2013.08.018
db55089df495413196ae12a55488a182,298.15,101.0,2,[Cl-].[Li+],Solvent,0.0089272483610882,O,Solvent,0.9910727516389116,0.928,0.005,10.1016/j.jct.2013.08.018
dc87323f177348ed97d722fab540dbc2,298.15,101.0,2,[Cl-].[Li+],Solvent,0.0176965155328884,O,Solvent,0.9823034844671116,0.987,0.005,10.1016/j.jct.2013.08.018
b8866eb1428242c1ac4cb8cbfa662bc5,298.15,101.0,2,[Cl-].[Li+],Solvent,0.0089272483610882,O,Solvent,0.9910727516389116,0.955,0.005,10.1016/j.jct.2013.08.018
44fb3251d17041d79d40f5c35b356206,298.15,101.0,2,[Cl-].[Li+],Solvent,0.0176965155328884,O,Solvent,0.9823034844671116,0.978,0.005,10.1016/j.jct.2013.08.018
490815b1648c4b73abdbf9fba37aba83,298.15,101.0,2,[Br-].[Li+],Solvent,0.0089272483610882,O,Solvent,0.9910727516389116,0.978,0.005,10.1016/j.jct.2013.08.018
cfa7f6702cd84c80bd40b6938ff7d982,298.15,101.0,2,[Br-].[Li+],Solvent,0.0176965155328884,O,Solvent,0.9823034844671116,1.035,0.005,10.1016/j.jct.2013.08.018
81c7f5a48ad94465bb7b8a2785b6c0f1,298.15,101.0,2,[Br-].[Li+],Solvent,0.0089272483610882,O,Solvent,0.9910727516389116,0.97,0.005,10.1016/j.jct.2013.08.018
