Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,Component 3,Role 3,Mole Fraction 3,Exact Amount 3,Density Value (g / ml),Density Uncertainty (g / ml),Source
37918302c4624ff39e0da26823238a8a,307.15,101.0,Liquid,2,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.40259999999999996,,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,Solvent,0.5974,,,,,,1.2975000000000003,0.0006500000000000002,10.1021/je700076t
6f39283b52d0438c9a3c3f15d7ed5e11,307.15,101.0,Liquid,2,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.30720000000000003,,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,Solvent,0.6928,,,,,,1.3126000000000002,0.0006500000000000002,10.1021/je700076t
db707326ebbd4cd3bc8c29c2643d231a,307.15,101.0,Liquid,2,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.16700000000000004,,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,Solvent,0.833,,,,,,1.3350000000000004,0.0007000000000000001,10.1021/je700076t
0b7b735ea7244f9c91f3cdc48851bec4,307.15,101.0,Liquid,2,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.11229999999999996,,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,Solvent,0.8877,,,,,,1.3433000000000004,0.0007000000000000001,10.1021/je700076t
7f3fc33b425941869cbf42a592bab0c5,307.15,101.0,Liquid,2,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.05500000000000005,,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,Solvent,0.945,,,,,,1.3521000000000003,0.0007000000000000001,10.1021/je700076t
c51e9418854d4c4eb487d7ff8d9d3388,307.15,101.0,Liquid,1,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,Solvent,1.0,,,,,,,,,,1.3605000000000003,0.0007000000000000001,10.1021/je700076t
b65c82e6ba504d369feff376c6d9057a,308.15,101.0,Liquid,1,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,1.0,,,,,,,,,,1.1946,0.0005500000000000001,10.1021/je700076t
c2b32df0ea9f4536ac227d7c3a9c934d,308.15,101.0,Liquid,2,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.9432,,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,Solvent,0.0568,,,,,,1.2046000000000001,0.0006000000000000002,10.1021/je700076t
74cc76ec48434683915d376b1d0bd4aa,308.15,101.0,Liquid,2,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.8966,,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,Solvent,0.1034,,,,,,1.2131000000000003,0.0006000000000000002,10.1021/je700076t
bd0f880864cf4f65ba2de9613c8fa19b,308.15,101.0,Liquid,2,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.7905,,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,Solvent,0.2095,,,,,,1.2318000000000002,0.0006000000000000002,10.1021/je700076t
67603d15047b453298feaa3e41300d20,308.15,101.0,Liquid,2,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.6988,,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,Solvent,0.3012,,,,,,1.2475000000000003,0.0006000000000000002,10.1021/je700076t
117ae3564f354533955a6f97f2004e34,308.15,101.0,Liquid,2,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.6174999999999999,,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,Solvent,0.3825,,,,,,1.2612000000000003,0.0006500000000000002,10.1021/je700076t
06e78edda77c442a9567a9338cf85281,308.15,101.0,Liquid,2,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.5353,,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,Solvent,0.4647,,,,,,1.2750000000000004,0.0006500000000000002,10.1021/je700076t
3aebcf8e459a4652bbf8116c853cb2ac,308.15,101.0,Liquid,2,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.5001,,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,Solvent,0.4999,,,,,,1.2807000000000004,0.0006500000000000002,10.1021/je700076t
0db6382aba624348b1d21a2496057776,308.15,101.0,Liquid,2,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.40259999999999996,,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,Solvent,0.5974,,,,,,1.2967000000000004,0.0006500000000000002,10.1021/je700076t
ad0d282c5a4047cfa870119a6d5534e4,308.15,101.0,Liquid,2,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.30720000000000003,,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,Solvent,0.6928,,,,,,1.3119000000000005,0.0006500000000000002,10.1021/je700076t
9e7f8db3e6e04d36af86097ac9a448cd,308.15,101.0,Liquid,2,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.16700000000000004,,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,Solvent,0.833,,,,,,1.3342000000000003,0.0007000000000000001,10.1021/je700076t
6411e50a372c490dbef4bd2cf9fbcd73,308.15,101.0,Liquid,2,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.11229999999999996,,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,Solvent,0.8877,,,,,,1.3425000000000002,0.0007000000000000001,10.1021/je700076t
ee652498bff041d08412b0cf73d8561d,308.15,101.0,Liquid,2,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.05500000000000005,,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,Solvent,0.945,,,,,,1.3512000000000004,0.0007000000000000001,10.1021/je700076t
d18af864fd9042daa0118be50cf41e6e,308.15,101.0,Liquid,1,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,Solvent,1.0,,,,,,,,,,1.3597000000000004,0.0007000000000000001,10.1021/je700076t
f5b09a8649b54f0c8c9bbee32665baad,308.16,101.325,Liquid,1,CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,Solvent,1.0,,,,,,,,,,1.2314000000000005,0.00010000000000000003,10.1016/j.fluid.2010.02.010
c7804d0cf7f24d4aabad6fc2ac7abca6,313.16,101.325,Liquid,1,CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,Solvent,1.0,,,,,,,,,,1.2276000000000002,0.00010000000000000003,10.1016/j.fluid.2010.02.010
a08a809b278d4560a1cd5d3bc344a2f5,318.16,101.325,Liquid,1,CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,Solvent,1.0,,,,,,,,,,1.2238000000000002,0.00010000000000000003,10.1016/j.fluid.2010.02.010
b8f1a11630be4927a8d96c8ffc925f55,323.16,101.325,Liquid,1,CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,Solvent,1.0,,,,,,,,,,1.2200000000000002,0.00010000000000000003,10.1016/j.fluid.2010.02.010
65dc25bd322241c1bb7292204ecec353,328.16,101.325,Liquid,1,CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,Solvent,1.0,,,,,,,,,,1.2162000000000004,0.00010000000000000003,10.1016/j.fluid.2010.02.010
4504b68835124bf4a5939d201d8a77fb,333.16,101.325,Liquid,1,CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,Solvent,1.0,,,,,,,,,,1.2125000000000004,0.00010000000000000003,10.1016/j.fluid.2010.02.010
5fdc02bc971f4f9aaa2900db5382b2b9,338.16,101.325,Liquid,1,CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,Solvent,1.0,,,,,,,,,,1.2087000000000003,0.00010000000000000003,10.1016/j.fluid.2010.02.010
f24677ba7c9d4e8d9e306c56534dccad,343.16,101.325,Liquid,1,CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,Solvent,1.0,,,,,,,,,,1.2050000000000003,0.00010000000000000003,10.1016/j.fluid.2010.02.010
c2815112410f429e8fa8c2f9c8dcbd61,348.15,101.325,Liquid,1,CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,Solvent,1.0,,,,,,,,,,1.2013000000000003,0.00010000000000000003,10.1016/j.fluid.2010.02.010
b363587d3b5a4b56bbec809380ea4bff,293.15,101.325,Liquid,1,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,Solvent,1.0,,,,,,,,,,1.1970000000000003,0.00010000000000000003,10.1016/j.fluid.2010.02.010
e8c8263fdb364f979fbb931d20786b2f,298.15,101.325,Liquid,1,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,Solvent,1.0,,,,,,,,,,1.1932000000000003,0.00010000000000000003,10.1016/j.fluid.2010.02.010
55493c1dbea24603b61ea151751de740,303.15,101.325,Liquid,1,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,Solvent,1.0,,,,,,,,,,1.1895000000000002,0.00010000000000000003,10.1016/j.fluid.2010.02.010
bc2639de91f043d4a6a2843dfff10cc3,308.14,101.325,Liquid,1,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,Solvent,1.0,,,,,,,,,,1.1858000000000002,0.00010000000000000003,10.1016/j.fluid.2010.02.010
192aebd58a9f455c99f889847260877d,313.15,101.325,Liquid,1,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,Solvent,1.0,,,,,,,,,,1.1821000000000002,0.00010000000000000003,10.1016/j.fluid.2010.02.010
d40b7ff31e9244f796550a88fc5a226c,318.15,101.325,Liquid,1,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,Solvent,1.0,,,,,,,,,,1.1784000000000003,0.00010000000000000003,10.1016/j.fluid.2010.02.010
671192e5f9c9452c8c1ce371650d1f49,323.14,101.325,Liquid,1,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,Solvent,1.0,,,,,,,,,,1.1747000000000003,0.00010000000000000003,10.1016/j.fluid.2010.02.010
b66fa241e6594463a10e9ff0b81625d6,328.14,101.325,Liquid,1,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,Solvent,1.0,,,,,,,,,,1.1711000000000003,0.00010000000000000003,10.1016/j.fluid.2010.02.010
0ba52d85cc7f451a8886f75f96746b4f,333.14,101.325,Liquid,1,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,Solvent,1.0,,,,,,,,,,1.1674000000000004,0.00010000000000000003,10.1016/j.fluid.2010.02.010
1052785a5d164f26b1129c59fe25d302,338.14,101.325,Liquid,1,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,Solvent,1.0,,,,,,,,,,1.1637000000000004,0.00010000000000000003,10.1016/j.fluid.2010.02.010
f8cabe9c305f439daf1d4fd92c1fbdb8,343.15,101.325,Liquid,1,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,Solvent,1.0,,,,,,,,,,1.1601000000000001,0.00010000000000000003,10.1016/j.fluid.2010.02.010
f0e79889021b4f35b6fb304fb8e953d1,348.15,101.325,Liquid,1,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,Solvent,1.0,,,,,,,,,,1.1565000000000003,0.00010000000000000003,10.1016/j.fluid.2010.02.010
198f41052af743c7b4a074cb46dfeb98,353.14,101.325,Liquid,1,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,Solvent,1.0,,,,,,,,,,1.1529000000000003,0.00010000000000000003,10.1016/j.fluid.2010.02.010
027acf6a22074712be06b296231727b4,298.15,101.0,Liquid,1,CCOC(C)(C)C,Solvent,1.0,,,,,,,,,,0.7350000000000002,0.00020000000000000006,10.1021/je301238f
be7849b1e7e94544804c106d3101b9e7,298.15,101.0,Liquid,1,CCOC(C)(C)CC,Solvent,1.0,,,,,,,,,,0.7610000000000002,0.00015000000000000004,10.1021/je301238f
04981aac82874bd58bd847596cd15b88,298.15,101.0,Liquid,1,CC#N,Solvent,1.0,,,,,,,,,,0.7760000000000001,0.00015000000000000004,10.1021/je301238f
ad82bba32890438c865296fe344f0d31,298.15,101.0,Liquid,1,CCC#N,Solvent,1.0,,,,,,,,,,0.7760000000000001,0.00015000000000000004,10.1021/je301238f
bde0a80152c2457a84ea7cc8124a384b,298.41,101.0,Liquid,2,CCOC(C)(C)C,Solvent,0.0996,,CC#N,Solvent,0.9004,,,,,,0.7701000000000002,0.0004500000000000001,10.1021/je301238f
47c9af1a4b5d4e3984d47e0228ea0257,298.41,101.0,Liquid,2,CCOC(C)(C)C,Solvent,0.1989,,CC#N,Solvent,0.8011,,,,,,0.7645000000000002,0.0005000000000000001,10.1021/je301238f
a588d89071924a1fa4128771e4213bb1,298.41,101.0,Liquid,2,CCOC(C)(C)C,Solvent,0.2993,,CC#N,Solvent,0.7007,,,,,,0.7595000000000002,0.0004500000000000001,10.1021/je301238f
fb853b0e5aed437fa580a0d026f6897c,298.41,101.0,Liquid,2,CCOC(C)(C)C,Solvent,0.3982,,CC#N,Solvent,0.6018,,,,,,0.7551000000000002,0.00040000000000000013,10.1021/je301238f
ed7fae6ed9bb4ed8b1a0020e0aae1a6d,298.42,101.0,Liquid,2,CCOC(C)(C)C,Solvent,0.4984,,CC#N,Solvent,0.5016,,,,,,0.7510000000000002,0.00035000000000000005,10.1021/je301238f
75e2cb11f5354931abad329665faeae9,298.42,101.0,Liquid,2,CCOC(C)(C)C,Solvent,0.5994,,CC#N,Solvent,0.40059999999999996,,,,,,0.7473000000000002,0.00025000000000000006,10.1021/je301238f
06329dd79934401f867343882bc84b31,298.42,101.0,Liquid,2,CCOC(C)(C)C,Solvent,0.6994,,CC#N,Solvent,0.3006,,,,,,0.7441000000000002,0.00020000000000000006,10.1021/je301238f
359ebd581d204d4b9887633c7c8b55e0,298.42,101.0,Liquid,2,CCOC(C)(C)C,Solvent,0.801,,CC#N,Solvent,0.19899999999999995,,,,,,0.7408000000000001,0.00015000000000000004,10.1021/je301238f
036dd59e6dd546eaac078e22719d54dc,298.42,101.0,Liquid,2,CCOC(C)(C)C,Solvent,0.9009,,CC#N,Solvent,0.09909999999999997,,,,,,0.7378000000000001,0.00015000000000000004,10.1021/je301238f
90536df9876f4a798a3c947ff29832a1,298.15,101.0,Liquid,1,CCOC(C)(C)C,Solvent,1.0,,,,,,,,,,0.7350000000000002,0.00020000000000000006,10.1021/je301238f
597e39ed79074901807b460e4490e6f7,298.15,101.0,Liquid,1,CC#N,Solvent,1.0,,,,,,,,,,0.7760000000000001,0.00015000000000000004,10.1021/je301238f
22cbdedcc8b84766af64530096af3463,298.43,101.0,Liquid,2,CCOC(C)(C)C,Solvent,0.0991,,CCC#N,Solvent,0.9009,,,,,,0.7712000000000002,0.0003000000000000001,10.1021/je301238f
f367ad35af644215b96c7bfb5d4b07a4,298.44,101.0,Liquid,2,CCOC(C)(C)C,Solvent,0.1986,,CCC#N,Solvent,0.8014,,,,,,0.7663000000000001,0.00035000000000000005,10.1021/je301238f
d7d886ee565949dca3138468bce8aafd,298.43,101.0,Liquid,2,CCOC(C)(C)C,Solvent,0.2986,,CCC#N,Solvent,0.7014,,,,,,0.7617000000000003,0.00035000000000000005,10.1021/je301238f
147ad75c8431415fa4d2a9b2a3ca8855,298.43,101.0,Liquid,2,CCOC(C)(C)C,Solvent,0.3984,,CCC#N,Solvent,0.6016,,,,,,0.7572000000000002,0.00035000000000000005,10.1021/je301238f
1a9f502d93f74d0f95adb00ea2d80a88,298.43,101.0,Liquid,2,CCOC(C)(C)C,Solvent,0.4986,,CCC#N,Solvent,0.5014000000000001,,,,,,0.7532000000000002,0.0003000000000000001,10.1021/je301238f
843143ead08d46c08f5f2e28315e7b77,298.43,101.0,Liquid,2,CCOC(C)(C)C,Solvent,0.5986,,CCC#N,Solvent,0.4014,,,,,,0.7492000000000002,0.00020000000000000006,10.1021/je301238f
6da45a315d864a5dbde8443cef9d0fb5,298.43,101.0,Liquid,2,CCOC(C)(C)C,Solvent,0.6982,,CCC#N,Solvent,0.30179999999999996,,,,,,0.7455000000000002,0.00020000000000000006,10.1021/je301238f
853f2481cc8d454c935952d8c93e2de2,298.44,101.0,Liquid,2,CCOC(C)(C)C,Solvent,0.7978,,CCC#N,Solvent,0.20220000000000005,,,,,,0.7419000000000001,0.00015000000000000004,10.1021/je301238f
2bf7bb6e4f6f4407944457b7c90d7512,298.43,101.0,Liquid,2,CCOC(C)(C)C,Solvent,0.899,,CCC#N,Solvent,0.10099999999999998,,,,,,0.7383000000000002,0.00015000000000000004,10.1021/je301238f
30f199ce372e436594c1bdfbf44af62e,298.15,101.0,Liquid,1,CCOC(C)(C)C,Solvent,1.0,,,,,,,,,,0.7350000000000002,0.00020000000000000006,10.1021/je301238f
93dee195094942ef84788e4f05e1c166,298.15,101.0,Liquid,1,CCC#N,Solvent,1.0,,,,,,,,,,0.7760000000000001,0.00015000000000000004,10.1021/je301238f
b87d29481420460b8d65e693f5ef336f,298.4,101.0,Liquid,2,CCOC(C)(C)CC,Solvent,0.099,,CC#N,Solvent,0.901,,,,,,0.7745000000000002,0.0005500000000000001,10.1021/je301238f
5f9f01a636364566b1d6593846549b2e,298.4,101.0,Liquid,2,CCOC(C)(C)CC,Solvent,0.1996,,CC#N,Solvent,0.8004,,,,,,0.7726000000000002,0.0005500000000000001,10.1021/je301238f
36104a28d8f4492aa916e8c2e474f3de,298.4,101.0,Liquid,2,CCOC(C)(C)CC,Solvent,0.2996,,CC#N,Solvent,0.7004,,,,,,0.7707000000000003,0.0005000000000000001,10.1021/je301238f
eb245bacbdd448c694283253e25faaa3,298.41,101.0,Liquid,2,CCOC(C)(C)CC,Solvent,0.3985,,CC#N,Solvent,0.6014999999999999,,,,,,0.7690000000000001,0.0004500000000000001,10.1021/je301238f
87a84c659d0a496780a699e679a96786,298.41,101.0,Liquid,2,CCOC(C)(C)CC,Solvent,0.4976,,CC#N,Solvent,0.5024,,,,,,0.7675000000000002,0.00035000000000000005,10.1021/je301238f
671796a6b397403c97fac2893ccb7e0c,298.41,101.0,Liquid,2,CCOC(C)(C)CC,Solvent,0.598,,CC#N,Solvent,0.402,,,,,,0.7661000000000002,0.0003000000000000001,10.1021/je301238f
6705027b196e4f8d929baf714919c006,298.41,101.0,Liquid,2,CCOC(C)(C)CC,Solvent,0.6974,,CC#N,Solvent,0.3026,,,,,,0.7648000000000001,0.00025000000000000006,10.1021/je301238f
75b60b91a2e44f88a29cc943d525d437,298.4,101.0,Liquid,2,CCOC(C)(C)CC,Solvent,0.7984,,CC#N,Solvent,0.2016,,,,,,0.7635000000000002,0.00025000000000000006,10.1021/je301238f
7d43095dfbaf497195c9516bd81543bb,298.4,101.0,Liquid,2,CCOC(C)(C)CC,Solvent,0.8971,,CC#N,Solvent,0.10289999999999999,,,,,,0.7623000000000001,0.00020000000000000006,10.1021/je301238f
73b60358578047b3bd920e8541fa6cb1,298.15,101.0,Liquid,1,CCOC(C)(C)CC,Solvent,1.0,,,,,,,,,,0.7610000000000002,0.00015000000000000004,10.1021/je301238f
655872b8d5a0433bb1122fa1b25b6a82,298.15,101.0,Liquid,1,CC#N,Solvent,1.0,,,,,,,,,,0.7760000000000001,0.00015000000000000004,10.1021/je301238f
3910187bd7714948a446474f0524e10f,298.4,101.0,Liquid,2,CCOC(C)(C)CC,Solvent,0.1,,CCC#N,Solvent,0.9,,,,,,0.7743000000000001,0.00035000000000000005,10.1021/je301238f
8499bee31114469abcc6a5d80bd2eac0,298.4,101.0,Liquid,2,CCOC(C)(C)CC,Solvent,0.1991,,CCC#N,Solvent,0.8009,,,,,,0.7731000000000002,0.00040000000000000013,10.1021/je301238f
c534c460ab954e81a6883054c6e7917c,298.39,101.0,Liquid,2,CCOC(C)(C)CC,Solvent,0.2988,,CCC#N,Solvent,0.7012,,,,,,0.7715000000000002,0.00040000000000000013,10.1021/je301238f
9b447f4cff46439487c9b06bbb65df68,298.4,101.0,Liquid,2,CCOC(C)(C)CC,Solvent,0.3991,,CCC#N,Solvent,0.6009,,,,,,0.7699000000000001,0.00035000000000000005,10.1021/je301238f
fd97b25665c440da863f0e5a417e9ae8,298.39,101.0,Liquid,2,CCOC(C)(C)CC,Solvent,0.4975,,CCC#N,Solvent,0.5025,,,,,,0.7683000000000001,0.00035000000000000005,10.1021/je301238f
8bbf867c3bac4d7992c5df727fe3aa50,298.39,101.0,Liquid,2,CCOC(C)(C)CC,Solvent,0.599,,CCC#N,Solvent,0.401,,,,,,0.7667000000000003,0.0003000000000000001,10.1021/je301238f
1cca7e9c89b14abaa06cc4fa5e66f638,298.4,101.0,Liquid,2,CCOC(C)(C)CC,Solvent,0.6987,,CCC#N,Solvent,0.3013,,,,,,0.7653000000000001,0.00025000000000000006,10.1021/je301238f
a2aa13ee2f5a48adb700557c7f4f8a1a,298.4,101.0,Liquid,2,CCOC(C)(C)CC,Solvent,0.7991,,CCC#N,Solvent,0.20089999999999997,,,,,,0.7638000000000001,0.00025000000000000006,10.1021/je301238f
c883903711f54c098438b113d6a149fc,298.41,101.0,Liquid,2,CCOC(C)(C)CC,Solvent,0.8976,,CCC#N,Solvent,0.10240000000000005,,,,,,0.7624000000000002,0.00020000000000000006,10.1021/je301238f
ecd907ab8e2a433e82eadf2440ee6bad,298.15,101.0,Liquid,1,CCOC(C)(C)CC,Solvent,1.0,,,,,,,,,,0.7610000000000002,0.00015000000000000004,10.1021/je301238f
123f84cd6f454b97b6bf080116ffa5e7,298.15,101.0,Liquid,1,CCC#N,Solvent,1.0,,,,,,,,,,0.7760000000000001,0.00015000000000000004,10.1021/je301238f
a30591434ad547ac8c1bc5458f5928c2,298.15,101.325,Liquid,1,C1COCO1,Solvent,1.0,,,,,,,,,,1.0586700000000002,0.00027000000000000006,10.1021/je034223r
2d0086c6a0854f29aa6eced22efc9166,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.0808,,O=C1CCCC1,Solvent,0.9192,,,,,,0.9514100000000002,0.00024500000000000005,10.1021/je034223r
35a4caaa2cdd469ba9b8cb85856d615b,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.1586,,O=C1CCCC1,Solvent,0.8414,,,,,,0.9587700000000002,0.00024500000000000005,10.1021/je034223r
0c2ced684467436c92dbfc1f87db1158,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.2251,,O=C1CCCC1,Solvent,0.7749,,,,,,0.9652800000000002,0.00024500000000000005,10.1021/je034223r
e345d296aa7d4dbb8d2c54a5ef297a80,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.3113,,O=C1CCCC1,Solvent,0.6887,,,,,,0.9740200000000002,0.00025000000000000006,10.1021/je034223r
ceacc71fe2764d9db7ef3bdca6644987,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.3507,,O=C1CCCC1,Solvent,0.6493,,,,,,0.9781400000000002,0.00025000000000000006,10.1021/je034223r
9be7cfb088f04ca9ada912531149f5d1,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.4024,,O=C1CCCC1,Solvent,0.5976,,,,,,0.9836500000000002,0.00025000000000000006,10.1021/je034223r
6fc2ee4bbc2241bbbb87a51e4906ac15,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.4295,,O=C1CCCC1,Solvent,0.5705,,,,,,0.9866000000000003,0.00025000000000000006,10.1021/je034223r
0e77b137a546445d8907028d057f638f,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.4749,,O=C1CCCC1,Solvent,0.5251,,,,,,0.9916200000000003,0.00025500000000000007,10.1021/je034223r
d5b3d4d1bfa0458ca7fc0f4b429d931f,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.509,,O=C1CCCC1,Solvent,0.491,,,,,,0.9954700000000003,0.00025500000000000007,10.1021/je034223r
a8ea0b4e2cc4430fa2d4d2793b3cbf86,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.5451,,O=C1CCCC1,Solvent,0.45489999999999997,,,,,,0.9996100000000002,0.00025500000000000007,10.1021/je034223r
120869d41bbb4430bdc93f460da71a13,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.5465,,O=C1CCCC1,Solvent,0.4535,,,,,,0.9997600000000002,0.00025500000000000007,10.1021/je034223r
3ecd199fbfa44bd7a2d6d33d2a7081b4,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.5891,,O=C1CCCC1,Solvent,0.41090000000000004,,,,,,1.0047500000000003,0.00025500000000000007,10.1021/je034223r
2d913b035f3b4cc0beb098eca5135a3e,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.6248,,O=C1CCCC1,Solvent,0.3752,,,,,,1.0090000000000003,0.00025500000000000007,10.1021/je034223r
bf8fab5478a74b96905371ce38a8ad76,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.6813,,O=C1CCCC1,Solvent,0.3187,,,,,,1.0158900000000002,0.0002600000000000001,10.1021/je034223r
f147775ec7964756be55b8a3e34b95ab,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.7075,,O=C1CCCC1,Solvent,0.2925,,,,,,1.0191400000000002,0.0002600000000000001,10.1021/je034223r
07c5792e92c64890a1e7a7925aa6c435,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.7891,,O=C1CCCC1,Solvent,0.21089999999999998,,,,,,1.02957,0.0002600000000000001,10.1021/je034223r
ec0a1d18402d48e28b4e66dcfdf9b9bf,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.8629,,O=C1CCCC1,Solvent,0.1371,,,,,,1.0393800000000004,0.0002650000000000001,10.1021/je034223r
602c142a9aea49319b16756ca6258555,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.0882,,CCCC(C)=O,Solvent,0.9117999999999999,,,,,,0.8167400000000002,0.00021000000000000004,10.1021/je034223r
7bfc164e161f444b86fa5894f2dbed58,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.1647,,CCCC(C)=O,Solvent,0.8352999999999999,,,,,,0.8309100000000001,0.00021500000000000005,10.1021/je034223r
363bd7c6ecba4fe7a9af5f2116ccfe2c,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.2307,,CCCC(C)=O,Solvent,0.7693,,,,,,0.8437900000000002,0.00021500000000000005,10.1021/je034223r
4689acd910a24b16b5148bce8d5445e0,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.3499,,CCCC(C)=O,Solvent,0.6501,,,,,,0.8687200000000003,0.00022000000000000006,10.1021/je034223r
0e1f4b9894654066ab46d60a2abc435b,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.3798,,CCCC(C)=O,Solvent,0.6202,,,,,,0.8753500000000002,0.00022500000000000005,10.1021/je034223r
3836807c2fa84728be8a06ddfd196644,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.4314,,CCCC(C)=O,Solvent,0.5686,,,,,,0.8871400000000002,0.00022500000000000005,10.1021/je034223r
29d256f8eae44ea983facecea36ed09b,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.4631,,CCCC(C)=O,Solvent,0.5368999999999999,,,,,,0.8946300000000003,0.00023000000000000006,10.1021/je034223r
