,Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,Component 3,Role 3,Mole Fraction 3,Exact Amount 3,Density Value (g / ml),Density Uncertainty (g / ml),OsmoticCoefficient Value (),OsmoticCoefficient Uncertainty (),Source
2400,1062ae79070e4fa28547eb6e186b95cf,318.15,101.0,Liquid,2,O,Solvent,0.9772484795729518,,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.0227515204270482,,,,,,,,0.508,0.0125,10.1016/j.fluid.2009.02.007
2401,9af25ca696c64b7598acb7fda1b16154,318.15,101.0,Liquid,2,O,Solvent,0.9641176079283,,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.035882392071699916,,,,,,,,0.412,0.0145,10.1016/j.fluid.2009.02.007
2402,06849c0d490f42f1925e99c7e07ff15c,328.15,101.0,Liquid,2,O,Solvent,0.9997838628374469,,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.00021613716255316562,,,,,,,,0.994,0.0005,10.1016/j.fluid.2009.02.007
2403,42700f0759094362ae42d09e4f0915fa,328.15,101.0,Liquid,2,O,Solvent,0.9995984196065388,,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.0004015803934611469,,,,,,,,0.978,0.0005,10.1016/j.fluid.2009.02.007
2404,238472da4441409d8b7dcfb54af249c7,328.15,101.0,Liquid,2,O,Solvent,0.9993356761641669,,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.0006643238358330306,,,,,,,,0.965,0.001,10.1016/j.fluid.2009.02.007
2405,ede82dd418d94ed5827831de3460e085,328.15,101.0,Liquid,2,O,Solvent,0.9991899671055069,,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.0008100328944930473,,,,,,,,0.959,0.001,10.1016/j.fluid.2009.02.007
2406,805a2335b82f43728a3faa51626e5723,328.15,101.0,Liquid,2,O,Solvent,0.9988267789400357,,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.001173221059964329,,,,,,,,0.92,0.002,10.1016/j.fluid.2009.02.007
2407,e8c737c01a9846c9a4d194d321819487,328.15,101.0,Liquid,2,O,Solvent,0.9984620587051979,,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.00153794129480206,,,,,,,,0.9,0.0025,10.1016/j.fluid.2009.02.007
2408,d26816a8d14043e3b581cd5bdd80f539,328.15,101.0,Liquid,2,O,Solvent,0.9980976047273286,,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.001902395272671412,,,,,,,,0.883,0.003,10.1016/j.fluid.2009.02.007
2409,5dab8a1cbb0a49bda64520ac09094dd4,328.15,101.0,Liquid,2,O,Solvent,0.9970738909627167,,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.00292610903728338,,,,,,,,0.839,0.004,10.1016/j.fluid.2009.02.007
2410,f26afb6fdf274db6832e3198ad1674d2,328.15,101.0,Liquid,2,O,Solvent,0.9962167371357903,,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.003783262864209625,,,,,,,,0.797,0.005,10.1016/j.fluid.2009.02.007
2411,c800063817bf4fe5a7f75764a13814c6,328.15,101.0,Liquid,2,O,Solvent,0.9951683285756727,,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.004831671424327249,,,,,,,,0.772,0.0055,10.1016/j.fluid.2009.02.007
2412,40a267deb7f24b59ab96b945bb2b54bf,328.15,101.0,Liquid,2,O,Solvent,0.9941185635453533,,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.0058814364546465716,,,,,,,,0.761,0.006,10.1016/j.fluid.2009.02.007
2413,4bd1ec8f29e042e4af41403f6f5c6aca,328.15,101.0,Liquid,2,O,Solvent,0.9923005415938858,,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.007699458406114178,,,,,,,,0.726,0.007,10.1016/j.fluid.2009.02.007
2414,7b0bcbc2b44b4c06981fee14b2f479fb,328.15,101.0,Liquid,2,O,Solvent,0.9904891570204685,,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.009510842979531515,,,,,,,,0.685,0.008,10.1016/j.fluid.2009.02.007
2415,bf77db9d97c24e36857ceae564c2362c,328.15,101.0,Liquid,2,O,Solvent,0.9886456332339408,,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.011354366766058992,,,,,,,,0.647,0.009,10.1016/j.fluid.2009.02.007
2416,8eba190857614105b33d2b742a09b34e,328.15,101.0,Liquid,2,O,Solvent,0.9871371256319522,,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.012862874368047734,,,,,,,,0.632,0.009,10.1016/j.fluid.2009.02.007
2417,96b8b448026b4228b61c080418c652b3,328.15,101.0,Liquid,2,O,Solvent,0.9834834913208093,,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.01651650867919068,,,,,,,,0.589,0.0105,10.1016/j.fluid.2009.02.007
2418,a5d9fb2ae0894175a9a819ace52629b9,328.15,101.0,Liquid,2,O,Solvent,0.9772484795729518,,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.0227515204270482,,,,,,,,0.517,0.012,10.1016/j.fluid.2009.02.007
2419,54470ec35ae747f68ae4b710e566ea09,328.15,101.0,Liquid,2,O,Solvent,0.9641176079283,,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,Solvent,0.035882392071699916,,,,,,,,0.415,0.0145,10.1016/j.fluid.2009.02.007
2420,d58c7028e8cf48be9b844b4b517d0b10,298.15,101.0,Liquid,2,O,Solvent,0.9998450922137935,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.000154907786206423,,,,,,,,0.973,0.0005,10.1016/j.fluid.2009.02.007
2421,b6743f38c94a4ff5bc64a404115569c5,298.15,101.0,Liquid,2,O,Solvent,0.9996668275469944,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0003331724530056205,,,,,,,,0.957,0.001,10.1016/j.fluid.2009.02.007
2422,54f6222e9a39451aad2f7bb5cd2e13c8,298.15,101.0,Liquid,2,O,Solvent,0.9994886264352936,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0005113735647064089,,,,,,,,0.937,0.0015,10.1016/j.fluid.2009.02.007
2423,ae6d4539dd8a41f7acd495f563ce2cb9,298.15,101.0,Liquid,2,O,Solvent,0.9993230823457303,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0006769176542696236,,,,,,,,0.921,0.002,10.1016/j.fluid.2009.02.007
2424,37957928fb4342bd808e3c6db2503a4c,298.15,101.0,Liquid,2,O,Solvent,0.9989741799197778,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.001025820080222177,,,,,,,,0.871,0.003,10.1016/j.fluid.2009.02.007
2425,c9831b1c57394f8ab3e99a060edc058a,298.15,101.0,Liquid,2,O,Solvent,0.9986524705187629,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0013475294812370403,,,,,,,,0.852,0.0035,10.1016/j.fluid.2009.02.007
2426,7f0559482f044a8c956dfc620264882d,298.15,101.0,Liquid,2,O,Solvent,0.9983130133425153,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0016869866574847404,,,,,,,,0.83,0.0045,10.1016/j.fluid.2009.02.007
2427,0acab2bc790e4fc784928aae19f1ff2a,298.15,101.0,Liquid,2,O,Solvent,0.9977190699212065,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.002280930078793566,,,,,,,,0.815,0.0045,10.1016/j.fluid.2009.02.007
2428,2050f90736634c09ba88053cf5f7fe6f,298.15,101.0,Liquid,2,O,Solvent,0.9969395836917467,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0030604163082532674,,,,,,,,0.782,0.0055,10.1016/j.fluid.2009.02.007
2429,8f1548db25604388bc7b610ba1be3eed,298.15,101.0,Liquid,2,O,Solvent,0.99625428501465,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0037457149853500813,,,,,,,,0.774,0.0055,10.1016/j.fluid.2009.02.007
2430,c72db0dc24eb40ccab495108f5b6a181,298.15,101.0,Liquid,2,O,Solvent,0.9952521914268586,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0047478085731414,,,,,,,,0.754,0.006,10.1016/j.fluid.2009.02.007
2431,0a58a9bdd0634f7180c07fdd58634357,298.15,101.0,Liquid,2,O,Solvent,0.9941328069775865,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.005867193022413397,,,,,,,,0.751,0.006,10.1016/j.fluid.2009.02.007
2432,9a68965cf14e438faa1fe606c2e44004,298.15,101.0,Liquid,2,O,Solvent,0.9924282786587074,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.007571721341292709,,,,,,,,0.736,0.0065,10.1016/j.fluid.2009.02.007
2433,d7980f7797c94384afceee99ab0ac9bc,298.15,101.0,Liquid,2,O,Solvent,0.990885219015825,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.009114780984174894,,,,,,,,0.724,0.007,10.1016/j.fluid.2009.02.007
2434,0b606705f3504f68896ed9b9af43460a,298.15,101.0,Liquid,2,O,Solvent,0.9875832202480272,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.012416779751972693,,,,,,,,0.712,0.007,10.1016/j.fluid.2009.02.007
2435,90d920c1d34a449e93afb4cd5452b17e,298.15,101.0,Liquid,2,O,Solvent,0.9841862261523382,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.015813773847661763,,,,,,,,0.706,0.0075,10.1016/j.fluid.2009.02.007
2436,a39526a4a753417e8ee9f5684bf6bdba,298.15,101.0,Liquid,2,O,Solvent,0.9802253649741515,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.019774635025848607,,,,,,,,0.697,0.0075,10.1016/j.fluid.2009.02.007
2437,f1ca37e0ff2c4ed0bc139a058d45b36b,298.15,101.0,Liquid,2,O,Solvent,0.9718792456227445,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.02812075437725549,,,,,,,,0.696,0.0075,10.1016/j.fluid.2009.02.007
2438,abb8b459d63f445a9129f14451a361e0,298.15,101.0,Liquid,2,O,Solvent,0.9670907288830295,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.03290927111697046,,,,,,,,0.694,0.0075,10.1016/j.fluid.2009.02.007
2439,fff794dfb99e45abbc02a4f0efc1dfb3,298.15,101.0,Liquid,2,O,Solvent,0.9525887658822758,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.04741123411772424,,,,,,,,0.733,0.0065,10.1016/j.fluid.2009.02.007
2440,09d70681822a4007abb397c021098602,308.15,101.0,Liquid,2,O,Solvent,0.9998450922137935,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.000154907786206423,,,,,,,,0.981,0.0005,10.1016/j.fluid.2009.02.007
2441,b10967ecc057441dac66bd473e3ef94a,308.15,101.0,Liquid,2,O,Solvent,0.9996668275469944,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0003331724530056205,,,,,,,,0.943,0.0015,10.1016/j.fluid.2009.02.007
2442,ec60f8fe137f4bf3abad95c594eb6554,308.15,101.0,Liquid,2,O,Solvent,0.9994886264352936,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0005113735647064089,,,,,,,,0.921,0.002,10.1016/j.fluid.2009.02.007
2443,f22c289e3b26446ebd6e496f5a4b564e,308.15,101.0,Liquid,2,O,Solvent,0.9993230823457303,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0006769176542696236,,,,,,,,0.917,0.002,10.1016/j.fluid.2009.02.007
2444,9d6704be0c0f4751ba4646aa13d4e35e,308.15,101.0,Liquid,2,O,Solvent,0.9989741799197778,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.001025820080222177,,,,,,,,0.862,0.0035,10.1016/j.fluid.2009.02.007
2445,65495719676c4b7288b6f13775045ca3,308.15,101.0,Liquid,2,O,Solvent,0.9986524705187629,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0013475294812370403,,,,,,,,0.862,0.0035,10.1016/j.fluid.2009.02.007
2446,bc11d4bdac20412499f416e7b2933c61,308.15,101.0,Liquid,2,O,Solvent,0.9983130133425153,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0016869866574847404,,,,,,,,0.838,0.004,10.1016/j.fluid.2009.02.007
2447,5f83b632e7ff43bc9446eab9b859784f,308.15,101.0,Liquid,2,O,Solvent,0.9977190699212065,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.002280930078793566,,,,,,,,0.817,0.0046,10.1016/j.fluid.2009.02.007
2448,a416c5fdf9ae42bdab3470ba3c54f6f9,308.15,101.0,Liquid,2,O,Solvent,0.9969395836917467,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0030604163082532674,,,,,,,,0.797,0.005,10.1016/j.fluid.2009.02.007
2449,f55634bbe2504a79b5f7e8bc915c037d,308.15,101.0,Liquid,2,O,Solvent,0.99625428501465,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0037457149853500813,,,,,,,,0.779,0.0055,10.1016/j.fluid.2009.02.007
2450,2fe2d14456244f93b46a9c9303c94bec,308.15,101.0,Liquid,2,O,Solvent,0.9952521914268586,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0047478085731414,,,,,,,,0.764,0.006,10.1016/j.fluid.2009.02.007
2451,fb65ef8c1bd94dba9061fd5f33f745a3,308.15,101.0,Liquid,2,O,Solvent,0.9941328069775865,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.005867193022413397,,,,,,,,0.766,0.006,10.1016/j.fluid.2009.02.007
2452,282946ba7e2a4be2966999849c3a8884,308.15,101.0,Liquid,2,O,Solvent,0.9924282786587074,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.007571721341292709,,,,,,,,0.755,0.006,10.1016/j.fluid.2009.02.007
2453,1c69870a514a4605982b99987bc97268,308.15,101.0,Liquid,2,O,Solvent,0.990885219015825,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.009114780984174894,,,,,,,,0.745,0.0065,10.1016/j.fluid.2009.02.007
2454,1754cbcbba3f43639e34e68b0a720278,308.15,101.0,Liquid,2,O,Solvent,0.9875832202480272,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.012416779751972693,,,,,,,,0.727,0.007,10.1016/j.fluid.2009.02.007
2455,cfd715def40b4960b1c1f61e17f63bcc,308.15,101.0,Liquid,2,O,Solvent,0.9841862261523382,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.015813773847661763,,,,,,,,0.721,0.007,10.1016/j.fluid.2009.02.007
2456,0e42fe9f485a46c0904cee8abe18f55a,308.15,101.0,Liquid,2,O,Solvent,0.9802253649741515,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.019774635025848607,,,,,,,,0.711,0.007,10.1016/j.fluid.2009.02.007
2457,19df31df11f24b11a12afe7c8ca0de7d,308.15,101.0,Liquid,2,O,Solvent,0.9718792456227445,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.02812075437725549,,,,,,,,0.707,0.0075,10.1016/j.fluid.2009.02.007
2458,30a6d745a2d9463683933932a4d1e0f9,308.15,101.0,Liquid,2,O,Solvent,0.9670907288830295,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.03290927111697046,,,,,,,,0.707,0.0075,10.1016/j.fluid.2009.02.007
2459,5d6d505505e34c1cb6fa5d1867b6ea46,308.15,101.0,Liquid,2,O,Solvent,0.9525887658822758,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.04741123411772424,,,,,,,,0.747,0.0065,10.1016/j.fluid.2009.02.007
2460,856dcf11bcb0497ea5aa1f67d00a14dc,318.15,101.0,Liquid,2,O,Solvent,0.9998450922137935,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.000154907786206423,,,,,,,,1.019,0.0005,10.1016/j.fluid.2009.02.007
2461,63d0d3bce196438e98c9bb76b1e4fe32,318.15,101.0,Liquid,2,O,Solvent,0.9996668275469944,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0003331724530056205,,,,,,,,0.972,0.001,10.1016/j.fluid.2009.02.007
2462,0186e6ab1c2f44c8a2400e6f225f5a9c,318.15,101.0,Liquid,2,O,Solvent,0.9994886264352936,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0005113735647064089,,,,,,,,0.934,0.0015,10.1016/j.fluid.2009.02.007
2463,64d1cca74b0e48b7b97b3e70bb3b34a7,318.15,101.0,Liquid,2,O,Solvent,0.9993230823457303,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0006769176542696236,,,,,,,,0.93,0.005,10.1016/j.fluid.2009.02.007
2464,1c0e7ba6aba643d6a984bbcc330ffc7a,318.15,101.0,Liquid,2,O,Solvent,0.9989741799197778,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.001025820080222177,,,,,,,,0.868,0.0035,10.1016/j.fluid.2009.02.007
2465,19687d7eaf8c4146a1c971005970d389,318.15,101.0,Liquid,2,O,Solvent,0.9986524705187629,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0013475294812370403,,,,,,,,0.859,0.0035,10.1016/j.fluid.2009.02.007
2466,e5a8197c05fd48148ee912d3bf6b4373,318.15,101.0,Liquid,2,O,Solvent,0.9983130133425153,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0016869866574847404,,,,,,,,0.845,0.004,10.1016/j.fluid.2009.02.007
2467,02bd21b4caca4c3fab15c29d4aee7cb3,318.15,101.0,Liquid,2,O,Solvent,0.9977190699212065,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.002280930078793566,,,,,,,,0.831,0.004,10.1016/j.fluid.2009.02.007
2468,5df747539438495da3e8536ad75add2a,318.15,101.0,Liquid,2,O,Solvent,0.9969395836917467,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0030604163082532674,,,,,,,,0.813,0.0045,10.1016/j.fluid.2009.02.007
2469,2343b762cedd41a8a6f1911dbc7bb31a,318.15,101.0,Liquid,2,O,Solvent,0.99625428501465,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0037457149853500813,,,,,,,,0.797,0.005,10.1016/j.fluid.2009.02.007
2470,421800dc69ec4c0b86165799b050e7b6,318.15,101.0,Liquid,2,O,Solvent,0.9952521914268586,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0047478085731414,,,,,,,,0.797,0.005,10.1016/j.fluid.2009.02.007
2471,12591df4243a4ce4ba0b198d054f303f,318.15,101.0,Liquid,2,O,Solvent,0.9941328069775865,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.005867193022413397,,,,,,,,0.793,0.005,10.1016/j.fluid.2009.02.007
2472,09a78505952d42c08ad8d77aeefd14dc,318.15,101.0,Liquid,2,O,Solvent,0.9924282786587074,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.007571721341292709,,,,,,,,0.776,0.0055,10.1016/j.fluid.2009.02.007
2473,b4e67e244f22415da4d105b3b199a483,318.15,101.0,Liquid,2,O,Solvent,0.990885219015825,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.009114780984174894,,,,,,,,0.772,0.0055,10.1016/j.fluid.2009.02.007
2474,c6394357de324662ad8cb4c3667130b6,318.15,101.0,Liquid,2,O,Solvent,0.9875832202480272,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.012416779751972693,,,,,,,,0.742,0.0065,10.1016/j.fluid.2009.02.007
2475,d97d40c79d1f4dd18efbc29339488fca,318.15,101.0,Liquid,2,O,Solvent,0.9841862261523382,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.015813773847661763,,,,,,,,0.73,0.007,10.1016/j.fluid.2009.02.007
2476,a947cd5c74d342e684349ecbe2bfe3b7,318.15,101.0,Liquid,2,O,Solvent,0.9802253649741515,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.019774635025848607,,,,,,,,0.717,0.007,10.1016/j.fluid.2009.02.007
2477,2e679fcfd9f741bd852f1bf3379480a4,318.15,101.0,Liquid,2,O,Solvent,0.9718792456227445,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.02812075437725549,,,,,,,,0.715,0.007,10.1016/j.fluid.2009.02.007
2478,59f8ad4d1d71425ab6cd31aa215acff6,318.15,101.0,Liquid,2,O,Solvent,0.9670907288830295,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.03290927111697046,,,,,,,,0.717,0.007,10.1016/j.fluid.2009.02.007
2479,de28be3bc02b460c91438d8daac037d9,318.15,101.0,Liquid,2,O,Solvent,0.9525887658822758,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.04741123411772424,,,,,,,,0.759,0.006,10.1016/j.fluid.2009.02.007
2480,85b163241d2e4206ba7cf09bb687b152,328.15,101.0,Liquid,2,O,Solvent,0.9998450922137935,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.000154907786206423,,,,,,,,1.018,0.0005,10.1016/j.fluid.2009.02.007
2481,04f94d4c0a304e579d30a96cdacd2a34,328.15,101.0,Liquid,2,O,Solvent,0.9996668275469944,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0003331724530056205,,,,,,,,0.975,0.0005,10.1016/j.fluid.2009.02.007
2482,b5551879b2c54f3a85c4b5e520f0512a,328.15,101.0,Liquid,2,O,Solvent,0.9994886264352936,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0005113735647064089,,,,,,,,0.955,0.001,10.1016/j.fluid.2009.02.007
2483,af781c0865d14538b45c8cd0fc4478fd,328.15,101.0,Liquid,2,O,Solvent,0.9993230823457303,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0006769176542696236,,,,,,,,0.936,0.0015,10.1016/j.fluid.2009.02.007
2484,6e0ad75bb0834e41b06fc212b537059c,328.15,101.0,Liquid,2,O,Solvent,0.9989741799197778,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.001025820080222177,,,,,,,,0.886,0.003,10.1016/j.fluid.2009.02.007
2485,24549084bb7f471f9912044488cd7daf,328.15,101.0,Liquid,2,O,Solvent,0.9986524705187629,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0013475294812370403,,,,,,,,0.858,0.0035,10.1016/j.fluid.2009.02.007
2486,faa951df47d642f491a1b2fb128f1036,328.15,101.0,Liquid,2,O,Solvent,0.9983130133425153,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0016869866574847404,,,,,,,,0.85,0.004,10.1016/j.fluid.2009.02.007
2487,f82d5d2b82ff49f1b4cadcae409cd5e7,328.15,101.0,Liquid,2,O,Solvent,0.9977190699212065,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.002280930078793566,,,,,,,,0.842,0.004,10.1016/j.fluid.2009.02.007
2488,1ff9d7cb532c44c8ba9d79dde7f320d4,328.15,101.0,Liquid,2,O,Solvent,0.9969395836917467,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0030604163082532674,,,,,,,,0.815,0.0045,10.1016/j.fluid.2009.02.007
2489,b60fddc7399044358daf8993000eff45,328.15,101.0,Liquid,2,O,Solvent,0.99625428501465,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0037457149853500813,,,,,,,,0.815,0.0045,10.1016/j.fluid.2009.02.007
2490,1e50f2a25da04ba1a5878918c565a441,328.15,101.0,Liquid,2,O,Solvent,0.9952521914268586,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0047478085731414,,,,,,,,0.8,0.005,10.1016/j.fluid.2009.02.007
2491,4a640e5f46a24aaf9d9d166dbbb59307,328.15,101.0,Liquid,2,O,Solvent,0.9941328069775865,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.005867193022413397,,,,,,,,0.796,0.005,10.1016/j.fluid.2009.02.007
2492,ee178e8db24d4303bde886c8cbc88f9a,328.15,101.0,Liquid,2,O,Solvent,0.9924282786587074,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.007571721341292709,,,,,,,,0.787,0.0055,10.1016/j.fluid.2009.02.007
2493,7af37ed224404d4781911d526edc46e4,328.15,101.0,Liquid,2,O,Solvent,0.990885219015825,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.009114780984174894,,,,,,,,0.781,0.0055,10.1016/j.fluid.2009.02.007
2494,5246ae40868a4f55b30666fb5d9d2b92,328.15,101.0,Liquid,2,O,Solvent,0.9875832202480272,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.012416779751972693,,,,,,,,0.755,0.006,10.1016/j.fluid.2009.02.007
2495,dd80e2cdee304ae498bbffe04beb5d10,328.15,101.0,Liquid,2,O,Solvent,0.9841862261523382,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.015813773847661763,,,,,,,,0.747,0.0065,10.1016/j.fluid.2009.02.007
2496,351c8700c5084dc79ea2ee64552b1733,328.15,101.0,Liquid,2,O,Solvent,0.9802253649741515,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.019774635025848607,,,,,,,,0.729,0.007,10.1016/j.fluid.2009.02.007
2497,6e0927ce52d0464d945ea44873715312,328.15,101.0,Liquid,2,O,Solvent,0.9718792456227445,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.02812075437725549,,,,,,,,0.719,0.007,10.1016/j.fluid.2009.02.007
2498,f7b872aab12d4e0595a7d8670da1f08a,328.15,101.0,Liquid,2,O,Solvent,0.9670907288830295,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.03290927111697046,,,,,,,,0.726,0.007,10.1016/j.fluid.2009.02.007
2499,0dfc584c79a944debc68a36fffd3864e,328.15,101.0,Liquid,2,O,Solvent,0.9525887658822758,,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.04741123411772424,,,,,,,,0.766,0.006,10.1016/j.fluid.2009.02.007
2500,dd5177f512bb49119e88b2a58ac69edd,298.15,101.0,Liquid,2,O,Solvent,0.9997622542597605,,CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],Solvent,0.00023774574023951176,,,,,,,,0.923,0.002,10.1016/j.fluid.2009.02.007
2501,143a539ad7164d2e8b4fd36751121343,298.15,101.0,Liquid,2,O,Solvent,0.9995948194479658,,CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],Solvent,0.0004051805520342019,,,,,,,,0.895,0.0025,10.1016/j.fluid.2009.02.007
