Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,Component 3,Role 3,Mole Fraction 3,Exact Amount 3,OsmoticCoefficient Value (),OsmoticCoefficient Uncertainty (),Source
43bc1cccc838464db8405ba4079d9c24,313.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0023885178819383,,O,Solvent,0.9976114821180616,,,,,,0.727,0.008,10.1016/j.jct.2014.10.008
6afebf5e89e94851959f63adbad01714,313.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0032680736430631,,O,Solvent,0.9967319263569367,,,,,,0.681,0.0085,10.1016/j.jct.2014.10.008
6e8342b701784867a0b8d88c198872d8,313.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.004403287348334,,O,Solvent,0.9955967126516658,,,,,,0.617,0.009,10.1016/j.jct.2014.10.008
e2c02a1cfe934e7eb83f2d7c6979fa4d,313.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0052275986122974,,O,Solvent,0.9947724013877026,,,,,,0.555,0.01,10.1016/j.jct.2014.10.008
8e00bc203d4449f99a482408a04539f5,313.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.006411713695103,,O,Solvent,0.993588286304897,,,,,,0.531,0.01,10.1016/j.jct.2014.10.008
d6fd38c6aac24a65a5835fd0f32300c9,313.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.008358909752776,,O,Solvent,0.991641090247224,,,,,,0.48,0.011,10.1016/j.jct.2014.10.008
c804f664681048b1ac2a334735d69d97,313.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0093305325895851,,O,Solvent,0.9906694674104148,,,,,,0.45,0.0115,10.1016/j.jct.2014.10.008
84620c2f42ea42baa12b470466bce2e8,313.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0107588395580527,,O,Solvent,0.9892411604419472,,,,,,0.424,0.012,10.1016/j.jct.2014.10.008
74f6cf50587b43ba837d9e9ba0734bae,313.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0130208427077922,,O,Solvent,0.9869791572922078,,,,,,0.383,0.0125,10.1016/j.jct.2014.10.008
d38f6af306204e0a8f5a583647c81728,313.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0156497160473403,,O,Solvent,0.9843502839526596,,,,,,0.343,0.013,10.1016/j.jct.2014.10.008
3c765231b69a45d19cde3799d1fe015c,313.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0189413221862529,,O,Solvent,0.9810586778137472,,,,,,0.317,0.0135,10.1016/j.jct.2014.10.008
4e2b2effdb294af09c314b9752471534,313.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0238513945707613,,O,Solvent,0.9761486054292388,,,,,,0.289,0.014,10.1016/j.jct.2014.10.008
3b21fd91ee534574b64a2cd10788c6f4,313.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0309152904842454,,O,Solvent,0.9690847095157544,,,,,,0.266,0.0145,10.1016/j.jct.2014.10.008
1e8aa5aa24cd423496383c10e61213ac,323.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0007542727185548,,O,Solvent,0.9992457272814452,,,,,,1.101,0.007,10.1016/j.jct.2014.10.008
f5c630335def4c59a4a2b8ffe916d3ee,323.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0009359200806949,,O,Solvent,0.999064079919305,,,,,,1.056,0.007,10.1016/j.jct.2014.10.008
19affc3a107146b68e7914cfd5a59b8e,323.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0015433292518021,,O,Solvent,0.998456670748198,,,,,,0.946,0.0065,10.1016/j.jct.2014.10.008
63f2c54a017a46a5a8b6639f41131e8f,323.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0020100647245641,,O,Solvent,0.997989935275436,,,,,,0.918,0.0065,10.1016/j.jct.2014.10.008
0117d7205f424a209d453dc09287cd78,323.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0032680736430631,,O,Solvent,0.9967319263569367,,,,,,0.726,0.008,10.1016/j.jct.2014.10.008
3fb7fd1b81654b4994609c608fb3b8ad,323.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.004403287348334,,O,Solvent,0.9955967126516658,,,,,,0.675,0.0085,10.1016/j.jct.2014.10.008
f6a8112870634f5ca1615fe1d59d1576,323.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0052275986122974,,O,Solvent,0.9947724013877026,,,,,,0.633,0.009,10.1016/j.jct.2014.10.008
a8a905cba07147e0b243352d876dd5de,323.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.006411713695103,,O,Solvent,0.993588286304897,,,,,,0.587,0.0095,10.1016/j.jct.2014.10.008
10459605fbfe41d096ca0566997193e2,323.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.008358909752776,,O,Solvent,0.991641090247224,,,,,,0.54,0.01,10.1016/j.jct.2014.10.008
e55233864c3247c783df7874440403f9,323.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0093305325895851,,O,Solvent,0.9906694674104148,,,,,,0.498,0.0105,10.1016/j.jct.2014.10.008
974dff69ff894f2cb1374aeb3f5a948e,323.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0107588395580527,,O,Solvent,0.9892411604419472,,,,,,0.464,0.011,10.1016/j.jct.2014.10.008
937796c85ff04e419a1f09eaa0973dc2,323.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0130208427077922,,O,Solvent,0.9869791572922078,,,,,,0.424,0.012,10.1016/j.jct.2014.10.008
d1b5a82fbedc429394693ebd4cbdc0a6,323.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0156497160473403,,O,Solvent,0.9843502839526596,,,,,,0.384,0.0125,10.1016/j.jct.2014.10.008
cc9b3b9836504d069c5179c2ca57b0cc,323.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0189413221862529,,O,Solvent,0.9810586778137472,,,,,,0.345,0.013,10.1016/j.jct.2014.10.008
97cf1471ffdf4ff7a4a3f09ed9c626a0,323.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0238513945707613,,O,Solvent,0.9761486054292388,,,,,,0.31,0.0135,10.1016/j.jct.2014.10.008
76d0f85da6ab4afea43fe306becd2094,323.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0309152904842454,,O,Solvent,0.9690847095157544,,,,,,0.3,0.014,10.1016/j.jct.2014.10.008
e5a4a067dc6f49de88fb75f43fb9467f,328.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0006499305117896,,O,Solvent,0.9993500694882104,,,,,,1.136,0.0065,10.1016/j.jct.2014.10.008
af0182696ccf4ecfb239802d359aa587,328.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0009107451811875,,O,Solvent,0.9990892548188124,,,,,,1.117,0.0065,10.1016/j.jct.2014.10.008
3ff58aa742b346c69f5632d5274f1da1,328.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0015325532796517,,O,Solvent,0.9984674467203482,,,,,,1.08,0.006,10.1016/j.jct.2014.10.008
792a9f4701a445c0983d5d41706730d9,328.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0023885178819383,,O,Solvent,0.9976114821180616,,,,,,1.068,0.006,10.1016/j.jct.2014.10.008
b4cbb36b198a4f908dd6dbb0d83a2241,328.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0032161674198974,,O,Solvent,0.9967838325801024,,,,,,1.016,0.006,10.1016/j.jct.2014.10.008
4fc9dcb7e3f7480a9aa60d012bd9bd5b,328.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0044550700128768,,O,Solvent,0.9955449299871232,,,,,,0.962,0.006,10.1016/j.jct.2014.10.008
6be84c1c276244bcb429a8e7afe39e6f,328.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0052810781246967,,O,Solvent,0.9947189218753032,,,,,,0.957,0.006,10.1016/j.jct.2014.10.008
61a6c8fad9644bc38d65ab1e5680bd8c,328.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.006386814006155,,O,Solvent,0.9936131859938448,,,,,,0.929,0.006,10.1016/j.jct.2014.10.008
df761fbb752f4ad99e91aaa940f71a1d,328.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0083606812901926,,O,Solvent,0.9916393187098071,,,,,,0.906,0.006,10.1016/j.jct.2014.10.008
fd566d66d984435fb564975d4a47a06d,328.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0093570529404904,,O,Solvent,0.9906429470595096,,,,,,0.875,0.0065,10.1016/j.jct.2014.10.008
af332e521b6f4b76aefb98c6b425dc83,328.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0107852834931778,,O,Solvent,0.989214716506822,,,,,,0.844,0.0065,10.1016/j.jct.2014.10.008
4c497c98e42f44b9babd8bb6e42b78c2,328.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0130717328476506,,O,Solvent,0.9869282671523494,,,,,,0.753,0.0075,10.1016/j.jct.2014.10.008
a7ef4a5030f542fdb556be6efe538085,328.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0156514616309229,,O,Solvent,0.9843485383690768,,,,,,0.689,0.008,10.1016/j.jct.2014.10.008
630789ec42654b519a2b04cc8bd32351,328.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0189430561151189,,O,Solvent,0.981056943884881,,,,,,0.624,0.009,10.1016/j.jct.2014.10.008
820dbd32d5bf4e93959b065f93a0a0f2,328.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.0239011739874788,,O,Solvent,0.9760988260125212,,,,,,0.556,0.01,10.1016/j.jct.2014.10.008
58de2cf7823f45308342126888c30063,328.15,101.0,Liquid,2,CCCCCCCCn1cc[n+](C)c1.[Cl-],Solvent,0.030966043758889,,O,Solvent,0.969033956241111,,,,,,0.479,0.011,10.1016/j.jct.2014.10.008
ddc3cfcce947495ba414191e518c1c19,313.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0003601767058744,,O,Solvent,0.9996398232941254,,,,,,0.985,0.039,10.1021/je050348f
1459735601c2494198687001eb5234fe,313.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0007200940506458,,O,Solvent,0.9992799059493542,,,,,,0.964,0.0145,10.1021/je050348f
45dee7d8be9d4e20bf41764d73ccd3f0,313.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0010797523143598,,O,Solvent,0.99892024768564,,,,,,0.944,0.014,10.1021/je050348f
e58641f8a8954a1faa966ac41ef2dc30,313.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0014391517766593,,O,Solvent,0.9985608482233408,,,,,,0.933,0.014,10.1021/je050348f
3b13cc31cbef47d3acf7aa87cf688c9b,313.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0017982927167845,,O,Solvent,0.9982017072832154,,,,,,0.921,0.014,10.1021/je050348f
61897ef3651a4e4cb625e078b454a044,313.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0021571754135744,,O,Solvent,0.9978428245864256,,,,,,0.911,0.014,10.1021/je050348f
6bd3a7c725514d718d97376bfadd60a1,313.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.002515800145467,,O,Solvent,0.9974841998545332,,,,,,0.902,0.0135,10.1021/je050348f
caaf10ddeba2421bbbd39798cf74ed4b,313.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0026950158614792,,O,Solvent,0.9973049841385208,,,,,,0.897,0.0135,10.1021/je050348f
d3c6d295edf54defb6b69afc4f334875,313.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0028741671905,,O,Solvent,0.9971258328095,,,,,,0.891,0.0135,10.1021/je050348f
5be6b3075cc440768b38e9d0c4c35249,313.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0030532541672217,,O,Solvent,0.9969467458327782,,,,,,0.888,0.0135,10.1021/je050348f
09ff9d3b7cdc42808b3be1509044ad81,313.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0035901293301424,,O,Solvent,0.9964098706698574,,,,,,0.867,0.013,10.1021/je050348f
dbe7236517ee4311a7723bd43ce78965,313.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0039477249788333,,O,Solvent,0.9960522750211668,,,,,,0.876,0.0135,10.1021/je050348f
3b710c2949ab4756a8b12698ac349e79,313.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0053755445451451,,O,Solvent,0.9946244554548548,,,,,,0.839,0.013,10.1021/je050348f
3ec8bdc8dc0e4513817bc3e1224af46b,313.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0062658549056429,,O,Solvent,0.9937341450943572,,,,,,0.806,0.0125,10.1021/je050348f
47c3d25919f24f2b9d757030cba55e06,313.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0071545728185643,,O,Solvent,0.9928454271814358,,,,,,0.771,0.0125,10.1021/je050348f
5fec02757b3d4b5ba0c963b7c225dee2,313.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0080417025525726,,O,Solvent,0.9919582974474274,,,,,,0.76,0.012,10.1021/je050348f
89de49548d04489cb996847a25b6c74c,313.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0089272483610882,,O,Solvent,0.9910727516389116,,,,,,0.75,0.012,10.1021/je050348f
dd971819d60c4429aa7fa4c1aabf05ab,313.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0106936051395146,,O,Solvent,0.9893063948604852,,,,,,0.72,0.012,10.1021/je050348f
30decad752cb419ebb91c24c79715f17,313.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0124536768789207,,O,Solvent,0.9875463231210792,,,,,,0.71,0.012,10.1021/je050348f
69def01347704642ac21d1ce0ad37780,313.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0142074970648089,,O,Solvent,0.985792502935191,,,,,,0.701,0.012,10.1021/je050348f
467ee8763cf3443b95f60caaea02db1f,318.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0003601767058744,,O,Solvent,0.9996398232941254,,,,,,0.98,0.037,10.1021/je050348f
09c0a1b358ef4d05b62b95e0fc4863f9,318.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0007200940506458,,O,Solvent,0.9992799059493542,,,,,,0.96,0.018,10.1021/je050348f
60367cd44ff94cccad9cf4034aab16ac,318.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0010797523143598,,O,Solvent,0.99892024768564,,,,,,0.941,0.014,10.1021/je050348f
7206d7aabbce4127ab81ddf18cb68eb1,318.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0014391517766593,,O,Solvent,0.9985608482233408,,,,,,0.931,0.014,10.1021/je050348f
639b361463df426ca04236dcca27cafb,318.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0017982927167845,,O,Solvent,0.9982017072832154,,,,,,0.92,0.014,10.1021/je050348f
c668c6de1a4c4fb9be6b738c74babb54,318.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0021571754135744,,O,Solvent,0.9978428245864256,,,,,,0.908,0.0135,10.1021/je050348f
bab09c2edeb047598c535a5f85730a01,318.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.002515800145467,,O,Solvent,0.9974841998545332,,,,,,0.898,0.0135,10.1021/je050348f
e6c7301f20c04e6ca6c36479c2bf33f8,318.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0026950158614792,,O,Solvent,0.9973049841385208,,,,,,0.895,0.0135,10.1021/je050348f
f47eaa5e60fe4332a53281b61c6f4bc6,318.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0028741671905,,O,Solvent,0.9971258328095,,,,,,0.888,0.0135,10.1021/je050348f
2921392533874bdcafc880d7b819f8aa,318.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0030532541672217,,O,Solvent,0.9969467458327782,,,,,,0.887,0.0135,10.1021/je050348f
eca6c539ec58452a9e068907f29f5623,318.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0035901293301424,,O,Solvent,0.9964098706698574,,,,,,0.864,0.013,10.1021/je050348f
3497bb1e45044c108606e4b3b7eb677b,318.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0039477249788333,,O,Solvent,0.9960522750211668,,,,,,0.873,0.0135,10.1021/je050348f
b89d262e245345768dae09421c048bfa,318.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0053755445451451,,O,Solvent,0.9946244554548548,,,,,,0.836,0.013,10.1021/je050348f
0bde2a196ea64c75b3fdcb354a470f86,318.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0062658549056429,,O,Solvent,0.9937341450943572,,,,,,0.803,0.0125,10.1021/je050348f
901b1b7ad3f843e9978340a40782ff87,318.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0071545728185643,,O,Solvent,0.9928454271814358,,,,,,0.76,0.012,10.1021/je050348f
0da414117fe745778bee7a5502b345b5,318.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0080417025525726,,O,Solvent,0.9919582974474274,,,,,,0.756,0.012,10.1021/je050348f
06e9a67e712e4c428795e67341cd32b2,318.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0089272483610882,,O,Solvent,0.9910727516389116,,,,,,0.743,0.012,10.1021/je050348f
d2f76bfb2c0346a6917b0f952bf736d2,318.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0106936051395146,,O,Solvent,0.9893063948604852,,,,,,0.711,0.012,10.1021/je050348f
a2041d09574045f0a9d691a7fd2a2e40,318.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0124536768789207,,O,Solvent,0.9875463231210792,,,,,,0.685,0.0115,10.1021/je050348f
f8ad5eb88ecd48d5a94ddddca0ed3b92,318.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0142074970648089,,O,Solvent,0.985792502935191,,,,,,0.683,0.0115,10.1021/je050348f
ceaeb97db840442e8b4da9583a9826ad,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0003601767058744,,O,Solvent,0.9996398232941254,,,,,,0.968,0.035,10.1021/je050348f
4bea847925a74477af12de8ad649cdae,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0007200940506458,,O,Solvent,0.9992799059493542,,,,,,0.956,0.0145,10.1021/je050348f
575665d9d0c34f1db7adf2b6928b2c7f,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0010797523143598,,O,Solvent,0.99892024768564,,,,,,0.939,0.014,10.1021/je050348f
2bec2122e0bd451db4042c4a44155553,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0014391517766593,,O,Solvent,0.9985608482233408,,,,,,0.928,0.014,10.1021/je050348f
2e880f921010414f8aa6e103a0f345f1,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0017982927167845,,O,Solvent,0.9982017072832154,,,,,,0.916,0.014,10.1021/je050348f
769d45f46da24099ad32f19dfca62145,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0021571754135744,,O,Solvent,0.9978428245864256,,,,,,0.904,0.0135,10.1021/je050348f
c2173e5c12984894a01c1af7aae08ea5,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.002515800145467,,O,Solvent,0.9974841998545332,,,,,,0.894,0.0135,10.1021/je050348f
68f1fb6df531441fb406ed1cb702fa0c,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0026950158614792,,O,Solvent,0.9973049841385208,,,,,,0.892,0.0135,10.1021/je050348f
ec4a34cac8f44c12b6a6ac14aab64f78,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0028741671905,,O,Solvent,0.9971258328095,,,,,,0.885,0.0135,10.1021/je050348f
312ca34b62934b228e9cbb3817bf9b8d,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0030532541672217,,O,Solvent,0.9969467458327782,,,,,,0.882,0.0135,10.1021/je050348f
0ac73dc2010047d48bacc5f867ba665f,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0035901293301424,,O,Solvent,0.9964098706698574,,,,,,0.86,0.013,10.1021/je050348f
fa79ad39d199493dbee1feb13332ac84,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0039477249788333,,O,Solvent,0.9960522750211668,,,,,,0.869,0.013,10.1021/je050348f
265de8f71b8b4ce88d635c6f72ebcbe1,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0053755445451451,,O,Solvent,0.9946244554548548,,,,,,0.831,0.013,10.1021/je050348f
134819908c304b03a39ce0f0e97ae129,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0062658549056429,,O,Solvent,0.9937341450943572,,,,,,0.8,0.0125,10.1021/je050348f
4b799c2cb71b48d7a23f6d892dc3b668,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0071545728185643,,O,Solvent,0.9928454271814358,,,,,,0.755,0.012,10.1021/je050348f
747bf519f580464cb0ec1a3c23ea03a0,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0080417025525726,,O,Solvent,0.9919582974474274,,,,,,0.75,0.012,10.1021/je050348f
f8bbef9f8afb4fdfb711a5820a0c2cbe,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0089272483610882,,O,Solvent,0.9910727516389116,,,,,,0.739,0.012,10.1021/je050348f
dc366b4550164df6a378cd449e03b7dd,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0106936051395146,,O,Solvent,0.9893063948604852,,,,,,0.696,0.0115,10.1021/je050348f
fa1ad6828315411baaa2f4b29f59808f,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0124536768789207,,O,Solvent,0.9875463231210792,,,,,,0.676,0.0115,10.1021/je050348f
ac8ec38ab26342f882266484f5f9345e,323.15,101.0,Liquid,2,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],Solvent,0.0142074970648089,,O,Solvent,0.985792502935191,,,,,,0.674,0.0115,10.1021/je050348f
35b0268a750c47a4ac844918ffb338f0,308.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0001866039290502,,O,Solvent,0.9998133960709498,,,,,,1.2326,0.0045,10.1016/j.jct.2016.06.034
6132e2ce1ec54549974fa70f225fa596,308.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0002759186114926,,O,Solvent,0.9997240813885072,,,,,,1.1598,0.0031,10.1016/j.jct.2016.06.034
03867021d89948b8ba9a15ff98104ac0,308.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0002771789867724,,O,Solvent,0.9997228210132276,,,,,,1.1544,0.003,10.1016/j.jct.2016.06.034
5f7e0ac1f34c4a389b5e4c57cf034fce,308.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0003603567293313,,O,Solvent,0.9996396432706688,,,,,,1.1101,0.0022,10.1016/j.jct.2016.06.034
2f45c9acb6c74551b4de8548ea85941f,308.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0003626970283704,,O,Solvent,0.9996373029716296,,,,,,1.1057,0.0021,10.1016/j.jct.2016.06.034
e1be429d04514c34b58d99162744b74c,308.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0004449605778334,,O,Solvent,0.9995550394221668,,,,,,1.0812,0.00175,10.1016/j.jct.2016.06.034
d0f1b2a309ae4607892dd4eef59477d8,308.15,84.5,Liquid,2,CCCCCCCCCCn1cc[n+](C)c1.[Br-],Solvent,0.0004464005193864,,O,Solvent,0.9995535994806136,,,,,,1.0753,0.00165,10.1016/j.jct.2016.06.034
